id,title,number,year,region_name,region_type,region_code,category,subject,status,source,detail_url,pdf_url,pdf_path,description,enacted_date,published_date,metadata,scraped_at,updated_at
4135,PERUBAHAN ATAS PERATURAN DAERAH NOMOR 19 TAHUN 2012 TENTANG RETRIBUSI TEMPAT REKREASI DAN OLAHRAGA,27,2012,Kabupaten Sinjai,Kabupaten,,,,Pajak dan Retribusi Daerah,bpk,https://peraturan.bpk.go.id/Details/109675/perda-kab-sinjai-no-27-tahun-2012,https://peraturan.bpk.go.id/Download/100693/Perda-No.-27-Th-2012-Perubahan-Atas-Perda-19-Th-2010-Retribusi-Tempat-Rekreasi-Olahraga.pdf,docs\bpk\2012\Kabupaten_Sinjai\PERUBAHAN_ATAS_PERATURAN_DAERAH_NOMOR_19_TAHUN_2012_TENTANG_RETRIBUSI_TEMPAT_REKREASI_DAN_OLAHRAGA.pdf,,,,,2025-10-02 05:02:51,2025-10-02T12:02:51.990473
4136,Pembentukan Desa Nagreg Kendan Kecamatan Nagreg Kabupaten Bandung,27,2012,Kabupaten Bandung,Kabupaten,,,,"Otonomi Daerah dan Pemerintah Daerah, Desa",bpk,https://peraturan.bpk.go.id/Details/199040/perda-kab-bandung-no-27-tahun-2012,https://peraturan.bpk.go.id/Download/192948/PERDA-DS-NAGREG-NAGREG-KENDAN-fie-OK.pdf,docs\bpk\2012\Kabupaten_Bandung\Pembentukan_Desa_Nagreg_Kendan_Kecamatan_Nagreg_Kabupaten_Bandung.pdf,,,,,2025-10-02 05:02:53,2025-10-02T12:02:53.829765
4137,Perubahan Anggaran Pendapatan dan Belanja Daerah Kabupaten Buru Tahun Anggaran 2012,,2012,Kabupaten Buru,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/33234/perda-kab-buru-no-26-tahun-2012,https://peraturan.bpk.go.id/Download/242607/Perda%20Kabupaten%20Buru%20Nomor%2026%20Tahun%202012%20(ekstrak).pdf,docs\bpk\2012\Kabupaten_Buru\Perubahan_Anggaran_Pendapatan_dan_Belanja_Daerah_Kabupaten_Buru_Tahun_Anggaran_2012.pdf,,,,,2025-10-02 05:02:56,2025-10-02T12:02:56.463699
4138,Organisasi dan Tata Kerja Satuan Polisi Pamong Praja Kabupaten Wonogiri,26,2012,Kabupaten Wonogiri,Kabupaten,,,,Struktur Organisasi,bpk,https://peraturan.bpk.go.id/Details/244403/perda-kab-wonogiri-no-26-tahun-2012,https://peraturan.bpk.go.id/Download/300291/Perda%20No%2026%20Th%20%202012%20tentang%20Organisasi%20dan%20Tata%20Kerja%20Satuan%20Polisi%20Pamong%20Praja_Salinan.docx.pdf,docs\bpk\2012\Kabupaten_Wonogiri\Organisasi_dan_Tata_Kerja_Satuan_Polisi_Pamong_Praja_Kabupaten_Wonogiri.pdf,,,,,2025-10-02 05:02:58,2025-10-02T12:02:58.747125
4139,Pembentukan Perseroan Terbatas Sarana Pembangunan Tapian Nauli,,2012,Kabupaten Tapanuli Tengah,Kabupaten,,,,Dasar Pembentukan Kementerian/Lembaga/Badan/Organisasi,bpk,https://peraturan.bpk.go.id/Details/45153/perda-kab-tapanuli-tengah-no-26-tahun-2012,https://peraturan.bpk.go.id/Download/242916/PERDA%20KABUPATEN%20TAPANULI%20TENGAH%20No.26%20TAHUN%202012_compare.pdf,docs\bpk\2012\Kabupaten_Tapanuli_Tengah\Pembentukan_Perseroan_Terbatas_Sarana_Pembangunan_Tapian_Nauli.pdf,,,,,2025-10-02 05:03:01,2025-10-02T12:03:01.943050
4140,Penataan Dan Pemberdayaan Pedagang Kaki Lima,,2012,Kota Banjarmasin,Kota,,,,,bpk,https://peraturan.bpk.go.id/Details/37757/perda-kota-banjarmasin-no-26-tahun-2012,https://peraturan.bpk.go.id/Download/26831/Peraturan%20Daerah%20Nomor%2026%20Tahun%202012.doc,docs\bpk\2012\Kota_Banjarmasin\Penataan_Dan_Pemberdayaan_Pedagang_Kaki_Lima.pdf,,,,,2025-10-02 05:03:03,2025-10-02T12:03:03.898019
4141,Retribusi Pelayanan Kepelabuhan,,2012,Kabupaten Lamandau,Kabupaten,,,,Pajak dan Retribusi Daerah,bpk,https://peraturan.bpk.go.id/Details/33350/perda-kab-lamandau-no-23-tahun-2012,https://peraturan.bpk.go.id/Download/22398/PERDA%20NO%2023%20TAHUN%202012%20tentang%20Retribusi%20Pelayanan%20Kepelabuhan.pdf,docs\bpk\2012\Kabupaten_Lamandau\Retribusi_Pelayanan_Kepelabuhan.pdf,,,,,2025-10-02 05:05:47,2025-10-02T12:05:47.316679
4142,Pasar Di Kabupaten Indramayu,23,2012,Kabupaten Indramayu,Kabupaten,,,,"Perlindungan Usaha, Perusahaan, Badan Usaha, Perdagangan",bpk,https://peraturan.bpk.go.id/Details/199286/perda-kab-indramayu-no-23-tahun-2012,https://peraturan.bpk.go.id/Download/193198/1538-LD%20NO%2023%20TH%202012%20PASAR.pdf,docs\bpk\2012\Kabupaten_Indramayu\Pasar_Di_Kabupaten_Indramayu.pdf,,,,,2025-10-02 05:05:49,2025-10-02T12:05:49.575828
4143,Perusahaan Daerah Air Minum,,2012,Kabupaten Pasuruan,Kabupaten,,,,BUMD / Badan Usaha Milik Daerah,bpk,https://peraturan.bpk.go.id/Details/24263/perda-kab-pasuruan-no-23-tahun-2012,https://peraturan.bpk.go.id/Download/13041/PERDA%20NO.%2023%20TAHUN%202012%20TENTANG%20PDAM.pdf,docs\bpk\2012\Kabupaten_Pasuruan\Perusahaan_Daerah_Air_Minum.pdf,,,,,2025-10-02 05:05:51,2025-10-02T12:05:51.642564
4144,Perlindungan Lahan Pertanian Pangan Berkelanjutan,,2012,Kabupaten Gunungkidul,Kabupaten,,,,"Pangan, Pertanian dan Peternakan",bpk,https://peraturan.bpk.go.id/Details/12892/perda-kab-gunungkidul-no-23-tahun-2012,https://peraturan.bpk.go.id/Download/1530/Perda%20Kab.%20Gunungkidul%20No.23%20Tahun%202012%20ttg%20Perlindungan%20Lahan%20Pertanian%20Pangan%20Berkelanjutan.pdf,docs\bpk\2012\Kabupaten_Gunungkidul\Perlindungan_Lahan_Pertanian_Pangan_Berkelanjutan.pdf,,,,,2025-10-02 05:05:53,2025-10-02T12:05:53.901078
