id,title,number,year,region_name,region_type,region_code,category,subject,status,source,detail_url,pdf_url,pdf_path,description,enacted_date,published_date,metadata,scraped_at,updated_at
587,Perizinan Pemanfaatan Ruang,3,2025,Kota Bekasi,Kota,,,,"Agraria, Pertanahan, Tata Ruang, Perizinan, Pelayanan Publik",bpk,https://peraturan.bpk.go.id/Details/326361/perda-kota-bekasi-no-3-tahun-2025,https://peraturan.bpk.go.id/Download/388164/Perda%20Kota%20Bekasi%20No.%203%20Tahun%202025.pdf,docs\bpk\2025\Kota_Bekasi\Perizinan_Pemanfaatan_Ruang.pdf,,,,,2025-10-01 08:09:12,2025-10-01T15:09:12.679361
588,Pelindungan dan Pemberdayaan Usaha Mikro dan Koperasi,3,2025,Kabupaten Kudus,Kabupaten,,,,"Koperasi, UMKM",bpk,https://peraturan.bpk.go.id/Details/325774/perda-kab-kudus-no-3-tahun-2025,https://peraturan.bpk.go.id/Download/387522/2025pd3319003_sign.pdf,docs\bpk\2025\Kabupaten_Kudus\Pelindungan_dan_Pemberdayaan_Usaha_Mikro_dan_Koperasi.pdf,,,,,2025-10-01 08:09:12,2025-10-01T15:09:12.701547
589,Rencana Pembangunan Jangka Menengah Daerah Tahun 2025-2029,3,2025,Kabupaten Pati,Kabupaten,,,,"Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/325979/perda-kab-pati-no-3-tahun-2025,https://peraturan.bpk.go.id/Download/387756/Perda%20Pati%203_2025.pdf,docs\bpk\2025\Kabupaten_Pati\Rencana_Pembangunan_Jangka_Menengah_Daerah_Tahun_2025_2029.pdf,,,,,2025-10-01 08:09:12,2025-10-01T15:09:12.724259
590,Perusahaan Perseroan Daerah Bank Perekonomian Rakyat Bank Cirebon,3,2025,Kota Cirebon,Kota,,,,"Perbankan, Lembaga Keuangan",bpk,https://peraturan.bpk.go.id/Details/325647/perda-kota-cirebon-no-3-tahun-2025,https://peraturan.bpk.go.id/Download/389255/Perda%20Kota%20Cirebon%20Nomor%203%20Tahun%202025.pdf,docs\bpk\2025\Kota_Cirebon\Perusahaan_Perseroan_Daerah_Bank_Perekonomian_Rakyat_Bank_Cirebon.pdf,,,,,2025-10-01 08:09:12,2025-10-01T15:09:12.746779
591,Penetapan Desa.,1,2025,Kabupaten Barito Kuala,Kabupaten,,,,"Agraria, Pertanahan, Tata Ruang",bpk,https://peraturan.bpk.go.id/Details/318531/perda-kab-barito-kuala-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/380008/PERDA%20NO%201%20TAHUN%202025.pdf,docs\bpk\2025\Kabupaten_Barito_Kuala\Penetapan_Desa.pdf,,,,,2025-10-01 08:09:15,2025-10-01T15:09:15.757606
592,Keterbukaan Informasi Publik,1,2025,Kota Semarang,Kota,,,,"Telekomunikasi, Informatika, Siber, dan Internet",bpk,https://peraturan.bpk.go.id/Details/320383/perda-kota-semarang-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/382040/2025perda3333__001.pdf,docs\bpk\2025\Kota_Semarang\Keterbukaan_Informasi_Publik.pdf,,,,,2025-10-01 08:09:15,2025-10-01T15:09:15.802896
593,"Perubahan atas Peraturan Daerah Nomor 10 Tahun 2023 tentang
Pajak Daerah dan Retribusi Daerah",1,2025,Kota Tangerang,Kota,,,,Pajak dan Retribusi Daerah,bpk,https://peraturan.bpk.go.id/Details/321347/perda-kota-tangerang-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/383091/produkhukum-683027ce276e3.pdf,docs\bpk\2025\Kota_Tangerang\Perubahan_atas_Peraturan_Daerah_Nomor_10_Tahun_2023_tentang_Pajak_Daerah_dan_Retribusi_Daerah.pdf,,,,,2025-10-01 08:09:15,2025-10-01T15:09:15.822676
594,Penyelenggaraan dan Pengelolaan Pendidikan,1,2025,Kabupaten Tangerang,Kabupaten,,,,Pendidikan,bpk,https://peraturan.bpk.go.id/Details/321500/perda-kab-tangerang-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/383245/Perda%201%20-%202025.pdf,docs\bpk\2025\Kabupaten_Tangerang\Penyelenggaraan_dan_Pengelolaan_Pendidikan.pdf,,,,,2025-10-01 08:09:15,2025-10-01T15:09:15.858665
595,"Perubahan atas Peraturan Daerah Nomor 10 Tahun 2023
Tentang Pajak Daerah dan Retribusi Daerah",1,2025,Kota Tangerang Selatan,Kota,,,,Pajak dan Retribusi Daerah,bpk,https://peraturan.bpk.go.id/Details/321526/perda-kota-tangerang-selatan-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/383271/perda-1-tahun-2025-bt-lamp-ok.pdf,docs\bpk\2025\Kota_Tangerang_Selatan\Perubahan_atas_Peraturan_Daerah_Nomor_10_Tahun_2023_Tentang_Pajak_Daerah_dan_Retribusi_Daerah.pdf,,,,,2025-10-01 08:09:15,2025-10-01T15:09:15.878088
596,Penyelenggaraan Bantuan Hukum Bagi Orang Miskin Dan Kelompok Rentan,1,2025,Kabupaten Pasangkayu,Kabupaten,,,,"Bantuan, Sumbangan, Bencana / Kebencanaan, dan Penanggulangan Bencana",bpk,https://peraturan.bpk.go.id/Details/321706/perda-kab-pasangkayu-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/383454/Perda%20Pasangkayu%20Nomor%201%20Tahun%202025.pdf,docs\bpk\2025\Kabupaten_Pasangkayu\Penyelenggaraan_Bantuan_Hukum_Bagi_Orang_Miskin_Dan_Kelompok_Rentan.pdf,,,,,2025-10-01 08:09:15,2025-10-01T15:09:15.904962
597,Rencana Pembangunan Jangka Panjang Daerah Kabupaten Mamuju Tengah Tahun 2025-2045,1,2025,Kabupaten Mamuju Tengah,Kabupaten,,,,"Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/321694/perda-kab-mamuju-tengah-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/383442/Perda%20Mateng%20Nomor%201%20Tahun%202025.pdf,docs\bpk\2025\Kabupaten_Mamuju_Tengah\Rencana_Pembangunan_Jangka_Panjang_Daerah_Kabupaten_Mamuju_Tengah_Tahun_2025_2045.pdf,,,,,2025-10-01 08:09:15,2025-10-01T15:09:15.933569
598,Anggaran Pendapatan dan Belanja Daerah Provinsi Kepulauan Bangka Belitung Tahun Anggaran 2025,1,2025,Provinsi Bangka Belitung,Provinsi,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/321469/perda-prov-bangka-belitung-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/383213/Perda%20Nomor%201%20tahun%202025%20tentang%20Anggaran%20Pendapatan%20Dan%20Belanja%20Daerah%20Prov.Babel%20TA%202025.pdf,docs\bpk\2025\Provinsi_Bangka_Belitung\Anggaran_Pendapatan_dan_Belanja_Daerah_Provinsi_Kepulauan_Bangka_Belitung_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:16,2025-10-01T15:09:16.035075
599,Anggaran Pendapatan Dan Belanja Daerah Tahun Anggaran 2025,1,2025,Provinsi Jambi,Provinsi,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/321853/perda-prov-jambi-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/383616/PERDA%201%20TAHUN%202025.pdf,docs\bpk\2025\Provinsi_Jambi\Anggaran_Pendapatan_Dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:16,2025-10-01T15:09:16.069013
600,Rencana Pembangunan Jangka Panjang Daerah Kabupaten Kampar Tahun 2025-2045,1,2025,Kabupaten Kampar,Kabupaten,,,,"Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/322702/perda-kab-kampar-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/384506/PERDA%20NO%201%20TAHUN%202025%20SALINAN.pdf,docs\bpk\2025\Kabupaten_Kampar\Rencana_Pembangunan_Jangka_Panjang_Daerah_Kabupaten_Kampar_Tahun_2025_2045.pdf,,,,,2025-10-01 08:09:16,2025-10-01T15:09:16.110715
601,"Perusahaan Perseroan Daerah Bank Perekonomian Rakyat
Bank Magelang",1,2025,Kota Magelang,Kota,,,,"Perbankan, Lembaga Keuangan",bpk,https://peraturan.bpk.go.id/Details/328354/perda-kota-magelang-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/390207/Perda%20Kota%20Magelang%201%202025%20OCR.pdf,docs\bpk\2025\Kota_Magelang\Perusahaan_Perseroan_Daerah_Bank_Perekonomian_Rakyat_Bank_Magelang.pdf,,,,,2025-10-01 08:09:21,2025-10-01T15:09:21.676385
602,"PERUBAHAN KEDUA ATAS PERATURAN DAERAH NOMOR 3 TAHUN 2016
TENTANG PEMBENTUKAN DAN SUSUNAN PERANGKAT DAERAH",1,2025,Kabupaten Jember,Kabupaten,,,,Struktur Organisasi,bpk,https://peraturan.bpk.go.id/Details/323648/perda-kab-jember-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/385488/PERDA%20NOMOR%201%20-%202025%20PERUBAHAN%20KEDUA%20ATAS%20PERATURAN%20DAERAH%20%20NOMOR%203%20TAHUN%202016%20TENTANG%20PEMBENTUKAN%20DAN%20SUSUNAN%20PERANGKAT%20DAERAH.pdf,docs\bpk\2025\Kabupaten_Jember\PERUBAHAN_KEDUA_ATAS_PERATURAN_DAERAH_NOMOR_3_TAHUN_2016_TENTANG_PEMBENTUKAN_DAN_SUSUNAN_PERANGKAT.pdf,,,,,2025-10-01 08:09:21,2025-10-01T15:09:21.735816
603,"PERUBAHAN ATAS PERATURAN DAERAH NOMOR 4 TAHUN 2023 TENTANG 
PAJAK DAERAH DAN RETRIBUSI DAERAH",1,2025,Kota Malang,Kota,,,,Pajak dan Retribusi Daerah,bpk,https://peraturan.bpk.go.id/Details/324513/perda-kota-malang-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/386312/2025pd3532001.pdf,docs\bpk\2025\Kota_Malang\PERUBAHAN_ATAS_PERATURAN_DAERAH_NOMOR_4_TAHUN_2023_TENTANG_PAJAK_DAERAH_DAN_RETRIBUSI_DAERAH.pdf,,,,,2025-10-01 08:09:21,2025-10-01T15:09:21.756366
604,"Perubahan Kedua Atas Peraturan Daerah Nomor 11 Tahun 2021
Tentang Penyertaan Modal Pemerintah Daerah Kota Depok
Kepada Perusahaan Perseroan Daerah Air Minum Tirta Asasta
Kota Depok",1,2025,Kota Depok,Kota,,,,Penanaman Modal dan Investasi,bpk,https://peraturan.bpk.go.id/Details/328711/perda-kota-depok-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/390592/Perda%20Kota%20Depok%20Nomor%201%20Tahun%202025..pdf,docs\bpk\2025\Kota_Depok\Perubahan_Kedua_Atas_Peraturan_Daerah_Nomor_11_Tahun_2021_Tentang_Penyertaan_Modal_Pemerintah_Daera.pdf,,,,,2025-10-01 08:09:21,2025-10-01T15:09:21.777268
605,Pendidikan Pancasila dan Wawasan Kebangsaan,1,2025,Kabupaten Kuningan,Kabupaten,,,,Pendidikan,bpk,https://peraturan.bpk.go.id/Details/328718/perda-kab-kuningan-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/390599/Perda%20Kab.%20Kuningan%20Nomor%201%20Tahun%202025.pdf,docs\bpk\2025\Kabupaten_Kuningan\Pendidikan_Pancasila_dan_Wawasan_Kebangsaan.pdf,,,,,2025-10-01 08:09:21,2025-10-01T15:09:21.800806
606,"Pertanggungjawaban
Pelaksanaan Anggaran Pendapatan dan Belanja Daerah
Tahun Anggaran 2024",1,2025,Kabupaten Kulon Progo,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/325576/perda-kab-kulon-progo-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/387321/Perda%20Kulon%20Progo%20Nomor%201%20Tahun%202025.pdf,docs\bpk\2025\Kabupaten_Kulon_Progo\Pertanggungjawaban_Pelaksanaan_Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2024.pdf,,,,,2025-10-01 08:09:21,2025-10-01T15:09:21.819835
607,Pencegahan dan Peningkatan Kualitas Terhadap Perumahan Kumuh dan Permukiman Kumuh,1,2025,Kabupaten Mukomuko,Kabupaten,,,,"Perumahan, Permukiman",bpk,https://peraturan.bpk.go.id/Details/328973/perda-kab-mukomuko-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/390871/Perda_No_1_Tahun_20251.pdf,docs\bpk\2025\Kabupaten_Mukomuko\Pencegahan_dan_Peningkatan_Kualitas_Terhadap_Perumahan_Kumuh_dan_Permukiman_Kumuh.pdf,,,,,2025-10-01 08:09:21,2025-10-01T15:09:21.844970
608,Rencana Pembangunan Jangka Panjang Daerah Tahun 2025-2045,1,2025,Kabupaten Konawe Utara,Kabupaten,,,,"Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/328444/perda-kab-konawe-utara-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/390297/PERDA%20NO%201%20THN%202025.pdf,docs\bpk\2025\Kabupaten_Konawe_Utara\Rencana_Pembangunan_Jangka_Panjang_Daerah_Tahun_2025_2045.pdf,,,,,2025-10-01 08:09:21,2025-10-01T15:09:21.864738
609,Rencana Pembangunan Jangka Panjang Daerah Tahun 2025-2045,1,2025,Kota Bukittinggi,Kota,,,,"APBD, Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/328715/perda-kota-bukittinggi-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/390596/Perda%20Bukittinggi%202025-1.pdf,docs\bpk\2025\Kota_Bukittinggi\Rencana_Pembangunan_Jangka_Panjang_Daerah_Tahun_2025_2045.pdf,,,,,2025-10-01 08:09:21,2025-10-01T15:09:21.889312
610,Rencana Pembangunan Jangka Panjang Daerah Kabupaten Majene Tahun 2025-2045,1,2025,Kabupaten Majene,Kabupaten,,,,"Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/327294/perda-kab-majene-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/389094/Perda%20Majene%20Nomor%201%20Tahun%202025.pdf,docs\bpk\2025\Kabupaten_Majene\Rencana_Pembangunan_Jangka_Panjang_Daerah_Kabupaten_Majene_Tahun_2025_2045.pdf,,,,,2025-10-01 08:09:21,2025-10-01T15:09:21.922017
611,Prioritas Dan Fokus Penggunaan Dana Desa Tahun 2024,13,2024,Kabupaten Aceh Jaya,Kabupaten,,,,Dana Desa,bpk,https://peraturan.bpk.go.id/Details/308630/perda-kab-aceh-jaya-no-13-tahun-2024,https://peraturan.bpk.go.id/Download/369088/03%20Perbup%20Aceh%20Jaya%20No%2013%20Tahun%202024%20Fokus%20Penggunaan%20Dana%20Desa%20Tahun%202024.pdf,docs\bpk\2024\Kabupaten_Aceh_Jaya\Prioritas_Dan_Fokus_Penggunaan_Dana_Desa_Tahun_2024.pdf,,,,,2025-10-01 08:09:28,2025-10-01T15:09:28.177693
612,Penyelenggaraan Kearsipan,13,2024,Kabupaten Indramayu,Kabupaten,,,,Arsip,bpk,https://peraturan.bpk.go.id/Details/321752/perda-kab-indramayu-no-13-tahun-2024,https://peraturan.bpk.go.id/Download/383510/LD%20PERDA%20NOMOR%2013%20TAHUN%202024.pdf,docs\bpk\2024\Kabupaten_Indramayu\Penyelenggaraan_Kearsipan.pdf,,,,,2025-10-01 08:09:28,2025-10-01T15:09:28.315888
613,Penanggulangan Kemiskinan Masyarakat Kota Dumai,13,2024,Kota Dumai,Kota,,,,"Kesejahteraan Rakyat, Kesejahteraan Sosial",bpk,https://peraturan.bpk.go.id/Details/322776/perda-kota-dumai-no-13-tahun-2024,https://peraturan.bpk.go.id/Download/384581/13_prd_24.pdf,docs\bpk\2024\Kota_Dumai\Penanggulangan_Kemiskinan_Masyarakat_Kota_Dumai.pdf,,,,,2025-10-01 08:09:28,2025-10-01T15:09:28.342721
614,Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2025,13,2024,Kabupaten Buton Selatan,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/323022/perda-kab-buton-selatan-no-13-tahun-2024,https://peraturan.bpk.go.id/Download/384834/PERDA%20NO%2013%20TAHUN%202024.pdf,docs\bpk\2024\Kabupaten_Buton_Selatan\Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:28,2025-10-01T15:09:28.371655
615,"Perubahan Anggaran Pendapatan dan Belanja Daerah
Tahun Anggaran 2024",13,2024,Kabupaten Tasikmalaya,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/323096/perda-kab-tasikmalaya-no-13-tahun-2024,https://peraturan.bpk.go.id/Download/384911/Perda%20Kab.%20Tasikmalaya%20Nomor%2013%20Tahun%202024.pdf,docs\bpk\2024\Kabupaten_Tasikmalaya\Perubahan_Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2024.pdf,,,,,2025-10-01 08:09:28,2025-10-01T15:09:28.398193
616,Perubahan Anggaran Pendapatan dan Belanja Daerah Provinsi Riau Tahun Anggaran 2024,13,2024,Provinsi Riau,Provinsi,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/311185/perda-prov-riau-no-13-tahun-2024,https://peraturan.bpk.go.id/Download/371862/Perda%20No%2013%20Tahun%202024%20Salinan_ok.pdf,docs\bpk\2024\Provinsi_Riau\Perubahan_Anggaran_Pendapatan_dan_Belanja_Daerah_Provinsi_Riau_Tahun_Anggaran_2024.pdf,,,,,2025-10-01 08:09:28,2025-10-01T15:09:28.431801
617,Penataan dan Pemberdayaan Pedagang Kaki Lima,13,2024,Kabupaten Purworejo,Kabupaten,,,,"Perlindungan Usaha, Perusahaan, Badan Usaha, Perdagangan, Koperasi, UMKM",bpk,https://peraturan.bpk.go.id/Details/310181/perda-kab-purworejo-no-13-tahun-2024,https://peraturan.bpk.go.id/Download/370779/PERDA%2013%20TAHUN%202024.pdf,docs\bpk\2024\Kabupaten_Purworejo\Penataan_dan_Pemberdayaan_Pedagang_Kaki_Lima.pdf,,,,,2025-10-01 08:09:28,2025-10-01T15:09:28.464109
618,Penyelenggaraan Ketenagakerjaan,13,2024,Provinsi Lampung,Provinsi,,,,Ketenagakerjaan,bpk,https://peraturan.bpk.go.id/Details/309956/perda-prov-lampung-no-13-tahun-2024,https://peraturan.bpk.go.id/Download/370510/PERDA%20PROVINSI%20LAMPUNG%20NO%2013%20TAHUN%202024.pdf,docs\bpk\2024\Provinsi_Lampung\Penyelenggaraan_Ketenagakerjaan.pdf,,,,,2025-10-01 08:09:28,2025-10-01T15:09:28.483977
