id,page_number,items_count,status,error_message,scraped_at
413,3543,10,success,,2025-10-02 04:53:35
414,3553,10,success,,2025-10-02 04:57:11
415,3563,10,success,,2025-10-02 05:00:22
416,3573,10,success,,2025-10-02 05:02:43
417,3583,10,success,,2025-10-02 05:07:01
418,3592,10,success,,2025-10-02 05:12:56
419,3602,10,success,,2025-10-02 05:13:48
420,3612,10,success,,2025-10-02 05:17:33
421,3622,10,success,,2025-10-02 05:23:28
422,3632,10,success,,2025-10-02 05:26:17
423,3642,10,success,,2025-10-02 05:28:46
424,3652,10,success,,2025-10-02 05:34:14
425,3662,10,success,,2025-10-02 05:36:22
426,3672,10,success,,2025-10-02 05:39:57
427,3682,10,success,,2025-10-02 05:42:41
428,3692,10,success,,2025-10-02 05:46:05
429,3702,10,success,,2025-10-02 05:50:06
430,3712,10,success,,2025-10-02 05:53:13
431,3722,10,success,,2025-10-02 05:56:42
432,3732,10,success,,2025-10-02 06:00:59
433,3742,10,success,,2025-10-02 06:03:57
434,3752,10,success,,2025-10-02 06:07:49
435,3762,10,success,,2025-10-02 06:12:01
436,3772,10,success,,2025-10-02 06:15:46
437,3782,10,success,,2025-10-02 06:20:52
438,3792,10,success,,2025-10-02 06:22:58
439,3802,10,success,,2025-10-02 06:26:52
440,3812,10,success,,2025-10-02 06:30:24
441,3822,10,success,,2025-10-02 06:34:22
442,3832,10,success,,2025-10-02 06:38:31
443,3842,10,success,,2025-10-02 06:40:57
444,3852,10,success,,2025-10-02 06:45:01
445,3862,10,success,,2025-10-02 06:49:37
446,3872,10,success,,2025-10-02 06:53:27
447,3882,10,success,,2025-10-02 06:57:42
448,3892,10,success,,2025-10-02 07:03:07
449,3902,10,success,,2025-10-02 07:06:07
450,3912,10,success,,2025-10-02 07:08:36
451,3922,10,success,,2025-10-02 07:13:06
452,3932,10,success,,2025-10-02 07:16:10
453,3942,10,success,,2025-10-02 07:20:23
454,3952,10,success,,2025-10-02 07:24:57
455,3962,10,success,,2025-10-02 07:27:54
456,3972,10,success,,2025-10-02 07:31:37
457,3982,10,success,,2025-10-02 07:36:17
458,3992,10,success,,2025-10-02 07:39:13
459,4002,10,success,,2025-10-02 07:42:43
460,4012,10,success,,2025-10-02 07:45:51
461,4022,10,success,,2025-10-02 07:50:31
462,4032,10,success,,2025-10-02 07:54:09
463,4042,10,success,,2025-10-02 07:59:52
464,4052,10,success,,2025-10-02 08:02:10
465,4062,10,success,,2025-10-02 08:07:15
466,4072,10,success,,2025-10-02 08:10:21
467,4082,10,success,,2025-10-02 08:15:12
468,4092,10,success,,2025-10-02 08:18:29
469,4102,10,success,,2025-10-02 08:22:04
470,4112,10,success,,2025-10-02 08:26:11
471,4122,10,success,,2025-10-02 08:31:47
472,4132,10,success,,2025-10-02 08:34:27
473,4142,10,success,,2025-10-02 08:38:58
474,4152,10,success,,2025-10-02 08:42:42
475,4162,10,success,,2025-10-02 08:47:10
476,4172,10,success,,2025-10-02 08:50:11
477,4182,10,success,,2025-10-02 08:54:12
478,4192,10,success,,2025-10-02 08:58:06
479,4202,10,success,,2025-10-02 09:01:01
480,4212,10,success,,2025-10-02 09:05:54
481,4222,10,success,,2025-10-02 09:10:18
482,4232,10,success,,2025-10-02 09:15:03
483,4242,10,success,,2025-10-02 09:18:21
484,4252,10,success,,2025-10-02 09:22:16
485,4262,10,success,,2025-10-02 09:26:19
486,4272,10,success,,2025-10-02 09:28:59
487,4282,10,success,,2025-10-02 09:32:34
488,4292,10,success,,2025-10-02 09:37:36
489,4302,10,success,,2025-10-02 09:42:53
490,4312,10,success,,2025-10-02 09:46:34
491,4322,10,success,,2025-10-02 09:51:00
492,4332,10,success,,2025-10-02 09:54:39
493,4342,10,success,,2025-10-02 09:58:46
494,4352,10,success,,2025-10-02 10:02:30
495,4362,10,success,,2025-10-02 10:05:28
496,4372,10,success,,2025-10-02 10:09:27
497,4382,10,success,,2025-10-02 10:13:48
498,4392,10,success,,2025-10-02 10:16:47
499,4402,10,success,,2025-10-02 10:20:02
500,4412,10,success,,2025-10-02 10:23:56
501,4422,10,success,,2025-10-02 10:27:28
502,4432,10,success,,2025-10-02 10:31:44
503,4442,10,success,,2025-10-02 10:35:23
504,4452,10,success,,2025-10-02 10:40:39
505,4462,10,success,,2025-10-02 10:43:53
506,4472,10,success,,2025-10-02 10:46:07
507,4482,10,success,,2025-10-02 10:50:36
508,4492,10,success,,2025-10-02 10:53:48
509,4502,10,success,,2025-10-02 10:57:54
510,4512,10,success,,2025-10-02 11:01:28
511,4522,10,success,,2025-10-02 11:04:55
512,4532,10,success,,2025-10-02 11:09:05
513,4542,10,success,,2025-10-02 11:13:04
514,4552,10,success,,2025-10-02 11:16:55
515,4562,10,success,,2025-10-02 11:21:11
516,4572,10,success,,2025-10-02 11:25:22
517,4582,10,success,,2025-10-02 11:27:54
518,4592,10,success,,2025-10-02 11:32:02
519,4602,10,success,,2025-10-02 11:35:57
520,4612,10,success,,2025-10-02 11:40:19
521,4622,10,success,,2025-10-02 11:43:05
522,4632,10,success,,2025-10-02 11:47:13
523,4642,10,success,,2025-10-02 11:51:42
524,4652,10,success,,2025-10-02 11:56:12
525,4662,10,success,,2025-10-02 11:57:58
526,4672,10,success,,2025-10-02 12:02:09
527,4682,10,success,,2025-10-02 12:06:58
528,4692,10,success,,2025-10-02 12:10:03
529,4702,10,success,,2025-10-02 12:13:42
530,4712,10,success,,2025-10-02 12:17:13
531,4722,10,success,,2025-10-02 12:21:03
532,4732,10,success,,2025-10-02 12:25:13
533,4742,10,success,,2025-10-02 12:29:02
534,4752,10,success,,2025-10-02 12:32:19
535,4762,10,success,,2025-10-02 12:35:40
536,4772,10,success,,2025-10-02 12:40:02
537,4782,10,success,,2025-10-02 12:43:27
538,4792,10,success,,2025-10-02 12:46:21
539,4802,10,success,,2025-10-02 12:49:55
540,4812,10,success,,2025-10-02 12:55:28
541,4822,10,success,,2025-10-02 12:57:47
542,4832,10,success,,2025-10-02 13:01:57
543,4842,10,success,,2025-10-02 13:06:10
544,4852,10,success,,2025-10-02 13:10:08
545,4862,10,success,,2025-10-02 13:14:32
546,4872,10,success,,2025-10-02 13:17:34
547,4882,10,success,,2025-10-02 13:20:58
548,4892,10,success,,2025-10-02 13:25:47
549,4902,10,success,,2025-10-02 13:31:02
550,4912,10,success,,2025-10-02 13:32:06
551,4922,10,success,,2025-10-02 13:38:24
552,4932,10,success,,2025-10-02 13:39:51
553,4942,10,success,,2025-10-02 13:46:02
554,4952,10,success,,2025-10-02 13:48:58
555,4962,10,success,,2025-10-02 13:54:17
556,4972,10,success,,2025-10-02 13:56:36
557,4982,10,success,,2025-10-02 14:00:26
558,4992,10,success,,2025-10-02 14:05:24
559,5002,10,success,,2025-10-02 14:07:40
560,5012,10,success,,2025-10-02 14:11:48
561,5022,10,success,,2025-10-02 14:17:44
562,5032,10,success,,2025-10-02 14:21:05
563,5042,10,success,,2025-10-02 14:25:15
564,5052,10,success,,2025-10-02 14:29:00
565,5062,10,success,,2025-10-02 14:31:24
566,5072,10,success,,2025-10-02 14:37:30
567,5082,10,success,,2025-10-02 14:40:32
568,5092,10,success,,2025-10-02 14:42:37
569,5102,10,success,,2025-10-02 14:46:19
570,5112,10,success,,2025-10-02 14:50:38
571,5122,10,success,,2025-10-02 14:54:19
572,5132,10,success,,2025-10-02 14:57:14
573,5142,10,success,,2025-10-02 15:01:57
574,5152,10,success,,2025-10-02 15:06:55
575,5162,10,success,,2025-10-02 15:10:09
576,5172,10,success,,2025-10-02 15:14:02
577,5182,10,success,,2025-10-02 15:17:23
578,5192,10,success,,2025-10-02 15:20:46
579,5202,10,success,,2025-10-02 15:24:30
580,5212,10,success,,2025-10-02 15:28:11
581,5222,10,success,,2025-10-02 15:31:30
582,5232,10,success,,2025-10-02 15:34:35
583,5242,10,success,,2025-10-02 15:39:37
584,5252,10,success,,2025-10-02 15:44:07
585,5262,10,success,,2025-10-02 15:46:47
586,5272,10,success,,2025-10-02 15:49:47
587,5282,10,success,,2025-10-02 15:55:35
588,5292,10,success,,2025-10-02 15:58:05
589,5302,10,success,,2025-10-02 16:01:42
590,5312,10,success,,2025-10-02 16:05:16
591,5322,10,success,,2025-10-02 16:08:44
592,5332,10,success,,2025-10-02 16:11:30
593,5342,10,success,,2025-10-02 16:16:13
594,5352,10,success,,2025-10-02 16:22:56
595,5362,10,success,,2025-10-02 16:29:44
596,5372,10,success,,2025-10-02 16:33:46
597,5382,10,success,,2025-10-02 16:38:32
598,5392,10,success,,2025-10-02 16:40:06
599,5402,10,success,,2025-10-02 16:45:13
600,5412,10,success,,2025-10-02 16:49:58
601,5422,10,success,,2025-10-02 16:53:39
602,5432,10,success,,2025-10-02 16:56:51
603,5442,10,success,,2025-10-02 17:00:46
604,5452,10,success,,2025-10-02 17:04:36
605,5462,10,success,,2025-10-02 17:09:35
606,5472,10,success,,2025-10-02 17:14:27
607,5482,10,success,,2025-10-02 17:19:12
608,5492,10,success,,2025-10-02 17:23:28
609,5502,10,success,,2025-10-02 17:27:40
610,5512,10,success,,2025-10-02 17:32:09
611,5522,10,success,,2025-10-02 17:35:47
612,5532,10,success,,2025-10-02 17:40:31
613,5542,10,success,,2025-10-02 17:44:57
