id,title,number,year,region_name,region_type,region_code,category,subject,status,source,detail_url,pdf_url,pdf_path,description,enacted_date,published_date,metadata,scraped_at,updated_at
586,Perubahan atas Peraturan Daerah Nomor 7 Tahun 2019 tentang Perusahaan Umum Daerah Pasar Niaga Kerta Raharja,2,2025,Kabupaten Tangerang,Kabupaten,,,,BUMD / Badan Usaha Milik Daerah,bpk,https://peraturan.bpk.go.id/Details/321504/perda-kab-tangerang-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/383249/Perda%202%20-%202025.pdf,docs\bpk\2025\Kabupaten_Tangerang\Perubahan_atas_Peraturan_Daerah_Nomor_7_Tahun_2019_tentang_Perusahaan_Umum_Daerah_Pasar_Niaga_Kerta.pdf,,,,,2025-10-01 08:09:12,2025-10-01T15:09:12.937401
587,Hibah Kepada Pemerintah Daerah,2,2025,Kabupaten Pasangkayu,Kabupaten,,,,"Piutang, Utang, dan Hibah Negara / Daerah",bpk,https://peraturan.bpk.go.id/Details/321707/perda-kab-pasangkayu-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/383455/Perda%20Pasangkayu%20Nomor%202%20Tahun%202025.pdf,docs\bpk\2025\Kabupaten_Pasangkayu\Hibah_Kepada_Pemerintah_Daerah.pdf,,,,,2025-10-01 08:09:12,2025-10-01T15:09:12.966973
588,"Penyelenggaraan Ketertiban Umum dan Ketenteraman
Masyarakat serta Pelindungan Masyarakat",2,2025,Kota Tangerang Selatan,Kota,,,,"Kesejahteraan Rakyat, Kesejahteraan Sosial",bpk,https://peraturan.bpk.go.id/Details/321528/perda-kota-tangerang-selatan-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/383273/perda-nomor-2-tahun-2025.pdf,docs\bpk\2025\Kota_Tangerang_Selatan\Penyelenggaraan_Ketertiban_Umum_dan_Ketenteraman_Masyarakat_serta_Pelindungan_Masyarakat.pdf,,,,,2025-10-01 08:09:12,2025-10-01T15:09:12.993478
589,Penyertaan Modal Daerah pada Badan Usaha Milik Daerah,2,2025,Provinsi Jawa Tengah,Provinsi,,,,"BUMD / Badan Usaha Milik Daerah, Penanaman Modal dan Investasi",bpk,https://peraturan.bpk.go.id/Details/321717/perda-prov-jawa-tengah-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/383466/Perda%202.pdf,docs\bpk\2025\Provinsi_Jawa_Tengah\Penyertaan_Modal_Daerah_pada_Badan_Usaha_Milik_Daerah.pdf,,,,,2025-10-01 08:09:13,2025-10-01T15:09:13.022401
590,Anggaran Pendapatan dan Belanja Daerah Kabupaten Rokan Hilir Tahun Anggaran 2025,2,2025,Kabupaten Rokan Hilir,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/322871/perda-kab-rokan-hilir-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/384679/Perda%20No.%202%20Tahun%202025%20ttng%20APBD%20Kab.%20Rohil%20TA.%202025.pdf,docs\bpk\2025\Kabupaten_Rokan_Hilir\Anggaran_Pendapatan_dan_Belanja_Daerah_Kabupaten_Rokan_Hilir_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:13,2025-10-01T15:09:13.049415
591,PENYERTAAN MODAL PEMERINTAH DAERAH PADA PT. JAMKRIDA NTB SYARIAH (PERSERODA) DAN PT. BPR NTB (PERSERODA),1,2025,,,,,,Penanaman Modal dan Investasi,bpk,https://peraturan.bpk.go.id/Details/314693/perda-prov-nusa-tenggara-barat-no-1-tahun-202,https://peraturan.bpk.go.id/Download/375685/Perda%20No.%201%20Tahun%202025%20-%20Penyertaan%20Modal%20PT.%20JAMKRIDA%20%26%20PT.%20BPR%20NTB.pdf,docs\bpk\2025\unknown_region\PENYERTAAN_MODAL_PEMERINTAH_DAERAH_PADA_PT_JAMKRIDA_NTB_SYARIAH_PERSERODA_DAN_PT_BPR_NTB_PERSER.pdf,,,,,2025-10-01 08:09:17,2025-10-01T15:09:17.081322
592,Badan Usaha Milik Desa,1,2025,Kabupaten Ponorogo,Kabupaten,,,,Badan Usaha Milik Desa,bpk,https://peraturan.bpk.go.id/Details/315316/perda-kab-ponorogo-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/376384/2025perdaponorogo001.pdf,docs\bpk\2025\Kabupaten_Ponorogo\Badan_Usaha_Milik_Desa.pdf,,,,,2025-10-01 08:09:17,2025-10-01T15:09:17.136002
593,Pencegahan Perkawinan Anak,1,2025,Kabupaten Karanganyar,Kabupaten,,,,"Kependudukan dan Perkawinan, Keluarga, Perlindungan Anak, Perempuan / Wanita",bpk,https://peraturan.bpk.go.id/Details/318794/perda-kab-karanganyar-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/380322/Perda%20Karanganyar-Nomor-1-Tahun-2025_OCR.pdf,docs\bpk\2025\Kabupaten_Karanganyar\Pencegahan_Perkawinan_Anak.pdf,,,,,2025-10-01 08:09:17,2025-10-01T15:09:17.162061
594,Perusahaan Perseroan Daerah Bank Perekonomian Rakyat Bank Wonosobo,1,2025,Kabupaten Wonosobo,Kabupaten,,,,"Perbankan, Lembaga Keuangan",bpk,https://peraturan.bpk.go.id/Details/318790/perda-kab-wonosobo-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/380318/PERDA%20NO.%2001.pdf,docs\bpk\2025\Kabupaten_Wonosobo\Perusahaan_Perseroan_Daerah_Bank_Perekonomian_Rakyat_Bank_Wonosobo.pdf,,,,,2025-10-01 08:09:17,2025-10-01T15:09:17.191886
595,Perubahan atas Peraturan Daerah Nomor 15 Tahun 2016 tentang Pembentukan dan Susunan Perangkat Daerah,1,2025,Kabupaten Grobogan,Kabupaten,,,,"Administrasi dan Tata Usaha Negara, Struktur Organisasi",bpk,https://peraturan.bpk.go.id/Details/318605/perda-kab-grobogan-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/380090/2025pd3315001.pdf,docs\bpk\2025\Kabupaten_Grobogan\Perubahan_atas_Peraturan_Daerah_Nomor_15_Tahun_2016_tentang_Pembentukan_dan_Susunan_Perangkat_Daerah.pdf,,,,,2025-10-01 08:09:17,2025-10-01T15:09:17.217599
596,Perubahan Ketiga atas Peraturan Daerah Nomor 7 Tahun 2016 Tentang  Pembentukan dan Susunan Perangkat Daerah Kota Lubuk Linggau,1,2025,Kota Lubuk Linggau,Kota,,,,"Administrasi dan Tata Usaha Negara, Kepegawaian, Aparatur Negara",bpk,https://peraturan.bpk.go.id/Details/318454/perda-kota-lubuk-linggau-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/379929/Perda%20Kota%20Lubuklinggau%20No%201%20Tahun%202025.pdf,docs\bpk\2025\Kota_Lubuk_Linggau\Perubahan_Ketiga_atas_Peraturan_Daerah_Nomor_7_Tahun_2016_Tentang_Pembentukan_dan_Susunan_Perangkat.pdf,,,,,2025-10-01 08:09:17,2025-10-01T15:09:17.237148
597,Pemberian Insentif dan/atau Pemberian Kemudahan kepada Masyarakat dan/atau Investor di Daerah,1,2025,Kabupaten Magelang,Kabupaten,,,,"Honorarium, Gaji, Penghasilan, Uang Kehormatan, Tunjangan, Penghargaan, Hak Lainnya, Penanaman Modal dan Investasi",bpk,https://peraturan.bpk.go.id/Details/319293/perda-kab-magelang-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/380852/2025pd3308001.pdf,docs\bpk\2025\Kabupaten_Magelang\Pemberian_Insentif_danatau_Pemberian_Kemudahan_kepada_Masyarakat_danatau_Investor_di_Daerah.pdf,,,,,2025-10-01 08:09:17,2025-10-01T15:09:17.261799
598,Anggaran Pendapatan Dan Belanja Daerah Tahun Anggaran 2024,1,2025,Kabupaten Kepulauan Aru,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/318000/perda-kab-kepulauan-aru-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/379412/PERDA%20NO.%201%20TAHUN%202025.pdf,docs\bpk\2025\Kabupaten_Kepulauan_Aru\Anggaran_Pendapatan_Dan_Belanja_Daerah_Tahun_Anggaran_2024.pdf,,,,,2025-10-01 08:09:17,2025-10-01T15:09:17.282078
599,"Perusahaan Umum Daerah Air Minum Surya
Sembada Kota Surabaya",1,2025,Kota Surabaya,Kota,,,,BUMD / Badan Usaha Milik Daerah,bpk,https://peraturan.bpk.go.id/Details/317110/perda-kota-surabaya-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/378435/Peraturan%20Daerah%20Kota%20Surabaya%20Nomor%201%20Tahun%202025.pdf,docs\bpk\2025\Kota_Surabaya\Perusahaan_Umum_Daerah_Air_Minum_Surya_Sembada_Kota_Surabaya.pdf,,,,,2025-10-01 08:09:17,2025-10-01T15:09:17.306045
600,"PERUBAHAN KETIGA ATAS PERATURAN DAERAH NOMOR 15 TAHUN 2016
TENTANG PEMBENTUKAN DAN SUSUNAN PERANGKAT DAERAH",1,2025,Kabupaten Lumajang,Kabupaten,,,,Struktur Organisasi,bpk,https://peraturan.bpk.go.id/Details/317558/perda-kab-lumajang-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/378918/Perda%201%20Tahun%202025%20tentang%20Perubahan%20Ketiga%20Perda%2015%20Tahun%202016%20tentang%20Pembentukan%20dan%20Susunan%20Perangkat%20Daerah--.pdf,docs\bpk\2025\Kabupaten_Lumajang\PERUBAHAN_KETIGA_ATAS_PERATURAN_DAERAH_NOMOR_15_TAHUN_2016_TENTANG_PEMBENTUKAN_DAN_SUSUNAN_PERANGKA.pdf,,,,,2025-10-01 08:09:17,2025-10-01T15:09:17.350771
601,Standar Harga Satuan Pekerjaan Konstruksi Pemerintah Kabupaten Gresik Tahun 2025,38,2024,Kabupaten Gresik,Kabupaten,,,,"Konstruksi, Sipil, Arsitek, Bangunan, dan Infrastruktur, Standar/Pedoman",bpk,https://peraturan.bpk.go.id/Details/296040/perda-kab-gresik-no-38-tahun-2024,https://peraturan.bpk.go.id/Download/355441/Perbup%20Gresik%20Nomor%2038%20Tahun%202024.pdf,docs\bpk\2024\Kabupaten_Gresik\Standar_Harga_Satuan_Pekerjaan_Konstruksi_Pemerintah_Kabupaten_Gresik_Tahun_2025.pdf,,,,,2025-10-01 08:09:23,2025-10-01T15:09:23.706259
602,Rencana Strategis Dinas Kesehatan Pangan Dan Pertanian Kabupaten Bangka Barat Tahun 2024-2026,37,2024,Kabupaten Bangka Barat,Kabupaten,,,,"Pangan, Pertanian dan Peternakan",bpk,https://peraturan.bpk.go.id/Details/310762/perda-kab-bangka-barat-no-37-tahun-2024,https://peraturan.bpk.go.id/Download/371435/PERBUP%20NOMOR%2037%20TAHUN%202024%20(Rencana%20Strategis%20Dinas%20Ketahanan%20Pangan%20dan%20Pertanian%20Kabupaten%20Bangka%20Barat%20Tahun%202024-2026).pdf,docs\bpk\2024\Kabupaten_Bangka_Barat\Rencana_Strategis_Dinas_Kesehatan_Pangan_Dan_Pertanian_Kabupaten_Bangka_Barat_Tahun_2024_2026.pdf,,,,,2025-10-01 08:09:23,2025-10-01T15:09:23.770342
603,"Kedudukan, Susunan Organisasi, Tugas dan Fungsi serta Tata Kerja Dinas Kesehatan",36,2024,Kabupaten Lombok Timur,Kabupaten,,,,Struktur Organisasi,bpk,https://peraturan.bpk.go.id/Details/316773/perda-kab-lombok-timur-no-36-tahun-2024,https://peraturan.bpk.go.id/Download/378080/Perbup%20Kab.%20Lombok%20Timur%20Nomor%2036%20Tahun%202024.pdf,docs\bpk\2024\Kabupaten_Lombok_Timur\Kedudukan_Susunan_Organisasi_Tugas_dan_Fungsi_serta_Tata_Kerja_Dinas_Kesehatan.pdf,,,,,2025-10-01 08:09:23,2025-10-01T15:09:23.804645
604,Penjabaran Perubahan Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2024,34,2024,Kota Bandung,Kota,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/315973/perda-kota-bandung-no-34-tahun-2024,https://peraturan.bpk.go.id/Download/377133/Perwal%20Bdg%2034%202024%20Penjabaran%20APBD%202024.pdf,docs\bpk\2024\Kota_Bandung\Penjabaran_Perubahan_Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2024.pdf,,,,,2025-10-01 08:09:23,2025-10-01T15:09:23.824792
605,Manajemen Keselamatan Kebakaran Gedung dan Manajemen Keselamatan Kebakaran Lingkungan,34,2024,Kota Bekasi,Kota,,,,"Bantuan, Sumbangan, Bencana / Kebencanaan, dan Penanggulangan Bencana, Kesejahteraan Rakyat, Kesejahteraan Sosial",bpk,https://peraturan.bpk.go.id/Details/326640/perda-kota-bekasi-no-34-tahun-2024,https://peraturan.bpk.go.id/Download/388436/Peraturan%20Walikota%20Bekasi%20Nomor%2034%20Tahun%202024.pdf,docs\bpk\2024\Kota_Bekasi\Manajemen_Keselamatan_Kebakaran_Gedung_dan_Manajemen_Keselamatan_Kebakaran_Lingkungan.pdf,,,,,2025-10-01 08:09:23,2025-10-01T15:09:23.848828
606,Tata Cara Penghapusan dan Koreksi Piutang Pajak Bumi dan Bangunan,33,2024,Kabupaten Karawang,Kabupaten,,,,"Piutang, Utang, dan Hibah Negara / Daerah",bpk,https://peraturan.bpk.go.id/Details/315764/perda-kab-karawang-no-33-tahun-2024,https://peraturan.bpk.go.id/Download/376908/lampiran%20Peraturan%20Bupati%20nomor%2033%20tahun%202024.pdf,docs\bpk\2024\Kabupaten_Karawang\Tata_Cara_Penghapusan_dan_Koreksi_Piutang_Pajak_Bumi_dan_Bangunan.pdf,,,,,2025-10-01 08:09:23,2025-10-01T15:09:23.869756
607,Pengelolaan Ekosistem Perairan Darat,32,2024,Kabupaten Sukabumi,Kabupaten,,,,Perekonomian,bpk,https://peraturan.bpk.go.id/Details/327259/perda-kab-sukabumi-no-32-tahun-2024,https://peraturan.bpk.go.id/Download/389063/Perbup%20Sukabumi%20Nomor%2032%20Tahun%202024.pdf,docs\bpk\2024\Kabupaten_Sukabumi\Pengelolaan_Ekosistem_Perairan_Darat.pdf,,,,,2025-10-01 08:09:23,2025-10-01T15:09:23.893102
608,Pemberian Insentif Pemungutan Pajak Daerah,29,2024,Kabupaten Pasangkayu,Kabupaten,,,,"Honorarium, Gaji, Penghasilan, Uang Kehormatan, Tunjangan, Penghargaan, Hak Lainnya",bpk,https://peraturan.bpk.go.id/Details/311301/perda-kab-pasangkayu-no-29-tahun-2024,https://peraturan.bpk.go.id/Download/371983/Perbup%20Pasangkayu%20Nomor%2029%20Tahun%202024.pdf,docs\bpk\2024\Kabupaten_Pasangkayu\Pemberian_Insentif_Pemungutan_Pajak_Daerah.pdf,,,,,2025-10-01 08:09:23,2025-10-01T15:09:23.974824
609,Pedoman Pengelolaan Kinerja Aparatur Sipil Negara Di Lingkungan Pemerintah Daerah,28,2024,Kabupaten Karawang,Kabupaten,,,,"Kepegawaian, Aparatur Negara",bpk,https://peraturan.bpk.go.id/Details/313815/perda-kab-karawang-no-28-tahun-2024,https://peraturan.bpk.go.id/Download/374712/lampiran%20nomor%2028%20tahun%202024.pdf,docs\bpk\2024\Kabupaten_Karawang\Pedoman_Pengelolaan_Kinerja_Aparatur_Sipil_Negara_Di_Lingkungan_Pemerintah_Daerah.pdf,,,,,2025-10-01 08:09:23,2025-10-01T15:09:23.992777
610,"Asuransi Barang Milik Daerah Pada Badan
Layanan Umum Daerah Rumah Sakit Umum Daerah
Tgk Chik Ditiro Kabupaten Pidie",27,2024,Kabupaten Pidie,Kabupaten,,,,Badan Layanan Umum,bpk,https://peraturan.bpk.go.id/Details/294540/perda-kab-pidie-no-27-tahun-2024,https://peraturan.bpk.go.id/Download/353908/PERATURAN%20BUPATI%20PIDIE%20NOMOR%2027%20TAHUN%202024.pdf,docs\bpk\2024\Kabupaten_Pidie\Asuransi_Barang_Milik_Daerah_Pada_Badan_Layanan_Umum_Daerah_Rumah_Sakit_Umum_Daerah_Tgk_Chik_Ditir.pdf,,,,,2025-10-01 08:09:24,2025-10-01T15:09:24.015356
611,"Rencana Pembangunan Jangka Panjang Daerah 
Tahun 2025-2045",13,2024,Kabupaten Demak,Kabupaten,,,,"Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/315568/perda-kab-demak-no-13-tahun-2024,https://peraturan.bpk.go.id/Download/376666/2024%20perda%20demak%20no%2013_OCR.pdf,docs\bpk\2024\Kabupaten_Demak\Rencana_Pembangunan_Jangka_Panjang_Daerah_Tahun_2025_2045.pdf,,,,,2025-10-01 08:09:26,2025-10-01T15:09:26.665076
612,"Perubahan Anggaran Pendapatan Dan Belanja Daerah
Tahun Anggaran 2024",13,2024,Kabupaten Temanggung,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/315897/perda-kab-temanggung-no-13-tahun-2024,https://peraturan.bpk.go.id/Download/377049/Perda%20Temanggung%20No%2013%20Tahun%202024_OCR.pdf,docs\bpk\2024\Kabupaten_Temanggung\Perubahan_Anggaran_Pendapatan_Dan_Belanja_Daerah_Tahun_Anggaran_2024.pdf,,,,,2025-10-01 08:09:26,2025-10-01T15:09:26.708684
613,Penyelenggaraan Cadangan Pangan Daerah,13,2024,Kabupaten Kebumen,Kabupaten,,,,"Pangan, Pertanian dan Peternakan",bpk,https://peraturan.bpk.go.id/Details/313182/perda-kab-kebumen-no-13-tahun-2024,https://peraturan.bpk.go.id/Download/374052/2024perda330513.pdf,docs\bpk\2024\Kabupaten_Kebumen\Penyelenggaraan_Cadangan_Pangan_Daerah.pdf,,,,,2025-10-01 08:09:26,2025-10-01T15:09:26.759750
614,Perubahan Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2024,13,2024,Kabupaten Purbalingga,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/313344/perda-kab-purbalingga-no-13-tahun-2024,https://peraturan.bpk.go.id/Download/374235/PERDA%20NO%2013%20TH%202024_sign.pdf,docs\bpk\2024\Kabupaten_Purbalingga\Perubahan_Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2024.pdf,,,,,2025-10-01 08:09:26,2025-10-01T15:09:26.850394
615,Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2025,13,2024,Kabupaten Semarang,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/313684/perda-kab-semarang-no-13-tahun-2024,https://peraturan.bpk.go.id/Download/374751/2024pd3322013.pdf,docs\bpk\2024\Kabupaten_Semarang\Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:26,2025-10-01T15:09:26.892811
