id,page_number,items_count,status,error_message,scraped_at
248,1917,10,success,,2025-10-01 17:20:40
249,1927,10,success,,2025-10-01 17:26:40
250,1937,10,success,,2025-10-01 17:28:30
251,1947,10,success,,2025-10-01 17:33:30
252,1957,10,success,,2025-10-01 17:38:40
253,1967,10,success,,2025-10-01 17:43:39
254,1977,10,success,,2025-10-01 17:46:21
255,1987,10,success,,2025-10-01 17:48:56
256,1997,10,success,,2025-10-01 17:52:33
257,2007,10,success,,2025-10-01 17:57:58
258,2017,10,success,,2025-10-01 18:02:08
259,2027,10,success,,2025-10-01 18:04:39
260,2037,10,success,,2025-10-01 18:07:49
261,2047,10,success,,2025-10-01 18:12:19
262,2057,10,success,,2025-10-01 18:15:18
263,2067,10,success,,2025-10-01 18:18:40
264,2077,10,success,,2025-10-01 18:22:28
265,2087,10,success,,2025-10-01 18:26:52
266,2097,10,success,,2025-10-01 18:31:04
267,2107,10,success,,2025-10-01 18:34:02
268,2117,10,success,,2025-10-01 18:36:51
269,2127,10,success,,2025-10-01 18:41:03
270,2137,10,success,,2025-10-01 18:44:02
271,2147,10,success,,2025-10-01 18:48:31
272,2157,10,success,,2025-10-01 18:51:45
273,2167,10,success,,2025-10-01 18:55:07
274,2177,10,success,,2025-10-01 18:58:50
275,2187,10,success,,2025-10-01 19:01:27
276,2197,10,success,,2025-10-01 19:03:31
277,2207,10,success,,2025-10-01 19:08:53
278,2217,10,success,,2025-10-01 19:12:41
279,2227,10,success,,2025-10-01 19:14:29
280,2237,10,success,,2025-10-01 19:18:56
281,2247,10,success,,2025-10-01 19:22:49
282,2257,10,success,,2025-10-01 19:24:58
283,2267,10,success,,2025-10-01 19:28:06
284,2277,10,success,,2025-10-01 19:31:15
285,2287,10,success,,2025-10-01 19:35:47
286,2297,10,success,,2025-10-01 19:40:02
287,2307,10,success,,2025-10-01 19:43:34
288,2317,10,success,,2025-10-01 19:46:33
289,2327,10,success,,2025-10-01 19:49:48
290,2337,10,success,,2025-10-01 19:53:15
291,2347,10,success,,2025-10-01 19:57:30
292,2357,10,success,,2025-10-01 20:01:21
293,2367,10,success,,2025-10-01 20:04:56
294,2377,10,success,,2025-10-01 20:07:49
295,2387,10,success,,2025-10-01 20:12:08
296,2397,10,success,,2025-10-01 20:14:51
297,2407,10,success,,2025-10-01 20:19:22
298,2417,10,success,,2025-10-01 20:21:40
299,2427,10,success,,2025-10-01 20:25:37
300,2437,10,success,,2025-10-01 20:28:53
301,2447,10,success,,2025-10-01 20:32:53
302,2457,10,success,,2025-10-01 20:36:43
303,2467,10,success,,2025-10-01 20:39:31
304,2477,10,success,,2025-10-01 20:41:40
305,2487,10,success,,2025-10-01 20:47:01
306,2497,10,success,,2025-10-01 20:49:29
307,2507,10,success,,2025-10-01 20:51:54
308,2517,10,success,,2025-10-01 20:56:14
309,2527,10,success,,2025-10-01 21:00:08
310,2537,10,success,,2025-10-01 21:02:56
311,2547,10,success,,2025-10-01 21:05:41
312,2557,10,success,,2025-10-01 21:11:35
313,2567,10,success,,2025-10-01 21:14:09
314,2577,10,success,,2025-10-01 21:16:13
315,2587,10,success,,2025-10-01 21:20:21
316,2597,10,success,,2025-10-01 21:24:32
317,2607,10,success,,2025-10-01 21:27:55
318,2617,10,success,,2025-10-01 21:31:10
319,2627,10,success,,2025-10-01 21:36:01
320,2637,10,success,,2025-10-01 21:38:52
321,2647,10,success,,2025-10-01 21:42:38
322,2657,10,success,,2025-10-01 21:45:55
323,2667,10,success,,2025-10-01 21:50:07
324,2677,10,success,,2025-10-01 21:53:16
325,2687,10,success,,2025-10-01 21:56:39
326,2697,10,success,,2025-10-01 22:00:06
327,2707,10,success,,2025-10-01 22:03:36
328,2717,10,success,,2025-10-01 22:07:43
329,2727,10,success,,2025-10-01 22:11:18
330,2737,10,success,,2025-10-01 22:15:20
331,2747,10,success,,2025-10-01 22:18:42
332,2757,10,success,,2025-10-01 22:22:52
333,2767,10,success,,2025-10-01 22:27:28
334,2777,10,success,,2025-10-01 22:30:32
335,2787,10,success,,2025-10-01 22:35:13
336,2797,10,success,,2025-10-01 22:38:59
337,2807,10,success,,2025-10-01 22:43:32
338,2817,10,success,,2025-10-01 22:47:49
339,2827,10,success,,2025-10-01 22:51:35
340,2837,10,success,,2025-10-01 22:54:59
341,2847,10,success,,2025-10-01 22:59:29
342,2857,10,success,,2025-10-01 23:02:50
343,2867,10,success,,2025-10-01 23:06:34
344,2877,10,success,,2025-10-01 23:11:16
345,2887,10,success,,2025-10-01 23:15:15
346,2897,10,success,,2025-10-01 23:19:21
347,2907,10,success,,2025-10-01 23:23:43
348,2917,10,success,,2025-10-01 23:26:26
349,2927,10,success,,2025-10-01 23:33:05
350,2937,10,success,,2025-10-01 23:35:57
351,2947,10,success,,2025-10-01 23:39:53
352,2957,10,success,,2025-10-01 23:43:39
353,2967,10,success,,2025-10-01 23:46:35
354,2977,10,success,,2025-10-01 23:50:44
355,2987,10,success,,2025-10-01 23:55:12
356,2997,10,success,,2025-10-02 00:00:41
357,3007,10,success,,2025-10-02 00:04:35
358,3017,10,success,,2025-10-02 00:08:02
359,3027,10,success,,2025-10-02 00:12:22
360,3037,10,success,,2025-10-02 00:16:50
361,3047,10,success,,2025-10-02 00:19:33
362,3057,10,success,,2025-10-02 00:24:20
363,3067,10,success,,2025-10-02 00:26:40
364,3077,10,success,,2025-10-02 00:30:34
365,3087,10,success,,2025-10-02 00:36:37
366,3097,10,success,,2025-10-02 00:39:44
367,3107,10,success,,2025-10-02 00:43:48
368,3117,10,success,,2025-10-02 00:47:16
369,3127,10,success,,2025-10-02 00:50:07
370,3137,10,success,,2025-10-02 00:55:12
371,3147,10,success,,2025-10-02 00:59:56
372,3157,10,success,,2025-10-02 01:04:02
373,3167,10,success,,2025-10-02 01:09:48
374,3177,10,success,,2025-10-02 01:11:42
375,3187,10,success,,2025-10-02 01:15:10
376,3197,10,success,,2025-10-02 01:18:55
377,3207,10,success,,2025-10-02 01:21:38
378,3217,10,success,,2025-10-02 01:25:55
379,3227,10,success,,2025-10-02 01:30:49
380,3237,10,success,,2025-10-02 01:35:22
381,3247,10,success,,2025-10-02 01:37:39
382,3257,10,success,,2025-10-02 01:42:45
383,3267,10,success,,2025-10-02 01:46:40
384,3277,10,success,,2025-10-02 01:50:33
385,3287,10,success,,2025-10-02 01:54:29
386,3297,10,success,,2025-10-02 02:00:12
387,3307,10,success,,2025-10-02 02:03:23
388,3317,10,success,,2025-10-02 02:06:38
389,3327,10,success,,2025-10-02 02:10:58
390,3337,10,success,,2025-10-02 02:14:51
391,3347,10,success,,2025-10-02 02:19:23
392,3357,10,success,,2025-10-02 02:23:36
393,3367,10,success,,2025-10-02 02:29:06
394,3377,10,success,,2025-10-02 02:31:59
395,3387,10,success,,2025-10-02 02:35:46
396,3397,10,success,,2025-10-02 02:41:01
397,3407,10,success,,2025-10-02 02:43:04
398,3417,10,success,,2025-10-02 02:46:39
399,3427,10,success,,2025-10-02 02:50:58
400,3437,10,success,,2025-10-02 02:54:22
401,3447,10,success,,2025-10-02 02:59:25
402,3457,10,success,,2025-10-02 04:21:03
403,3467,10,success,,2025-10-02 04:25:55
404,3477,10,success,,2025-10-02 04:28:53
405,3487,10,success,,2025-10-02 04:33:29
406,3497,10,success,,2025-10-02 04:37:01
407,3507,10,success,,2025-10-02 04:40:32
408,3517,10,success,,2025-10-02 04:43:46
409,3527,10,success,,2025-10-02 04:45:50
410,3537,10,success,,2025-10-02 04:51:36
411,3547,10,success,,2025-10-02 04:53:17
412,3557,10,success,,2025-10-02 04:57:31
413,3567,10,success,,2025-10-02 05:00:59
414,3577,10,success,,2025-10-02 05:05:06
415,3587,10,success,,2025-10-02 05:07:18
416,3596,10,success,,2025-10-02 05:11:04
417,3606,10,success,,2025-10-02 05:16:16
418,3616,10,success,,2025-10-02 05:20:51
419,3626,10,success,,2025-10-02 05:22:46
420,3636,10,success,,2025-10-02 05:26:38
421,3646,10,success,,2025-10-02 05:30:31
422,3656,10,success,,2025-10-02 05:32:34
423,3666,10,success,,2025-10-02 05:38:07
424,3676,10,success,,2025-10-02 05:40:58
425,3686,10,success,,2025-10-02 05:43:54
426,3696,10,success,,2025-10-02 05:48:37
427,3706,10,success,,2025-10-02 05:51:28
428,3716,10,success,,2025-10-02 05:55:25
429,3726,10,success,,2025-10-02 05:59:36
430,3736,10,success,,2025-10-02 06:01:19
431,3746,10,success,,2025-10-02 06:07:10
432,3756,10,success,,2025-10-02 06:10:01
433,3766,10,success,,2025-10-02 06:14:20
434,3776,10,success,,2025-10-02 06:16:52
435,3786,10,success,,2025-10-02 06:20:09
436,3796,10,success,,2025-10-02 06:25:40
437,3806,10,success,,2025-10-02 06:28:56
438,3816,10,success,,2025-10-02 06:32:14
439,3826,10,success,,2025-10-02 06:36:54
440,3836,10,success,,2025-10-02 06:38:52
441,3846,10,success,,2025-10-02 06:43:32
442,3856,10,success,,2025-10-02 06:46:58
443,3866,10,success,,2025-10-02 06:51:29
444,3876,10,success,,2025-10-02 06:54:33
445,3886,10,success,,2025-10-02 07:01:35
446,3896,10,success,,2025-10-02 07:02:43
447,3906,10,success,,2025-10-02 07:07:11
448,3916,10,success,,2025-10-02 07:10:03
449,3926,10,success,,2025-10-02 07:14:40
450,3936,10,success,,2025-10-02 07:19:14
451,3946,10,success,,2025-10-02 07:21:44
452,3956,10,success,,2025-10-02 07:24:14
453,3966,10,success,,2025-10-02 07:29:20
454,3976,10,success,,2025-10-02 07:33:29
455,3986,10,success,,2025-10-02 07:36:38
456,3996,10,success,,2025-10-02 07:40:50
457,4006,10,success,,2025-10-02 07:45:07
458,4016,10,success,,2025-10-02 07:49:44
459,4026,10,success,,2025-10-02 07:53:04
460,4036,10,success,,2025-10-02 07:56:11
461,4046,10,success,,2025-10-02 08:00:15
462,4056,10,success,,2025-10-02 08:04:27
463,4066,10,success,,2025-10-02 08:08:24
464,4076,10,success,,2025-10-02 08:12:07
465,4086,10,success,,2025-10-02 08:15:52
466,4096,10,success,,2025-10-02 08:18:50
467,4106,10,success,,2025-10-02 08:23:28
468,4116,10,success,,2025-10-02 08:25:48
469,4126,10,success,,2025-10-02 08:32:10
470,4136,10,success,,2025-10-02 08:36:29
471,4146,10,success,,2025-10-02 08:39:45
472,4156,10,success,,2025-10-02 08:44:58
473,4166,10,success,,2025-10-02 08:49:22
474,4176,10,success,,2025-10-02 08:51:51
475,4186,10,success,,2025-10-02 08:55:12
476,4196,10,success,,2025-10-02 08:59:45
477,4206,10,success,,2025-10-02 09:03:57
478,4216,10,success,,2025-10-02 09:07:14
479,4226,10,success,,2025-10-02 09:12:18
480,4236,10,success,,2025-10-02 09:15:53
481,4246,10,success,,2025-10-02 09:19:03
482,4256,10,success,,2025-10-02 09:21:32
483,4266,10,success,,2025-10-02 09:28:37
484,4276,10,success,,2025-10-02 09:32:55
485,4286,10,success,,2025-10-02 09:35:15
486,4296,10,success,,2025-10-02 09:38:17
487,4306,10,success,,2025-10-02 09:43:20
488,4316,10,success,,2025-10-02 09:47:22
489,4326,10,success,,2025-10-02 09:52:07
490,4336,10,success,,2025-10-02 09:55:44
491,4346,10,success,,2025-10-02 10:00:16
492,4356,10,success,,2025-10-02 10:03:14
493,4366,10,success,,2025-10-02 10:08:44
494,4376,10,success,,2025-10-02 10:11:18
495,4386,10,success,,2025-10-02 10:14:55
496,4396,10,success,,2025-10-02 10:18:57
497,4406,10,success,,2025-10-02 10:21:36
498,4416,10,success,,2025-10-02 10:25:17
499,4426,10,success,,2025-10-02 10:29:34
500,4436,10,success,,2025-10-02 10:32:32
501,4446,10,success,,2025-10-02 10:36:28
502,4456,10,success,,2025-10-02 10:38:42
503,4466,10,success,,2025-10-02 10:43:30
504,4476,10,success,,2025-10-02 10:47:54
505,4486,10,success,,2025-10-02 10:50:15
506,4496,10,success,,2025-10-02 10:54:34
507,4506,10,success,,2025-10-02 10:58:50
508,4516,10,success,,2025-10-02 11:01:49
509,4526,10,success,,2025-10-02 11:06:01
510,4536,10,success,,2025-10-02 11:11:04
511,4546,10,success,,2025-10-02 11:14:59
512,4556,10,success,,2025-10-02 11:18:53
513,4566,10,success,,2025-10-02 11:21:31
514,4576,10,success,,2025-10-02 11:26:18
515,4586,10,success,,2025-10-02 11:30:53
516,4596,10,success,,2025-10-02 11:34:04
517,4606,10,success,,2025-10-02 11:38:16
518,4616,10,success,,2025-10-02 11:41:45
519,4626,10,success,,2025-10-02 11:44:12
520,4636,10,success,,2025-10-02 11:48:43
521,4646,10,success,,2025-10-02 11:51:21
522,4656,10,success,,2025-10-02 11:56:33
523,4666,10,success,,2025-10-02 12:01:02
524,4676,10,success,,2025-10-02 12:03:15
525,4686,10,success,,2025-10-02 12:08:00
526,4696,10,success,,2025-10-02 12:12:37
527,4706,10,success,,2025-10-02 12:14:22
528,4716,10,success,,2025-10-02 12:18:18
529,4726,10,success,,2025-10-02 12:21:50
530,4736,10,success,,2025-10-02 12:25:57
531,4746,10,success,,2025-10-02 12:30:33
532,4756,10,success,,2025-10-02 12:34:10
533,4766,10,success,,2025-10-02 12:38:58
534,4776,10,success,,2025-10-02 12:41:09
535,4786,10,success,,2025-10-02 12:44:56
536,4796,10,success,,2025-10-02 12:48:50
537,4806,10,success,,2025-10-02 12:51:51
538,4816,10,success,,2025-10-02 12:56:08
539,4826,10,success,,2025-10-02 13:01:16
540,4836,10,success,,2025-10-02 13:03:27
541,4846,10,success,,2025-10-02 13:08:08
542,4856,10,success,,2025-10-02 13:12:15
543,4866,10,success,,2025-10-02 13:15:16
544,4876,10,success,,2025-10-02 13:19:08
545,4886,10,success,,2025-10-02 13:22:34
546,4896,10,success,,2025-10-02 13:27:24
547,4906,10,success,,2025-10-02 13:29:54
548,4916,10,success,,2025-10-02 13:32:54
549,4926,10,success,,2025-10-02 13:38:44
550,4936,10,success,,2025-10-02 13:41:00
551,4946,10,success,,2025-10-02 13:46:30
552,4956,10,success,,2025-10-02 13:50:48
553,4966,10,success,,2025-10-02 13:52:43
554,4976,10,success,,2025-10-02 13:58:34
555,4986,10,success,,2025-10-02 14:02:00
556,4996,10,success,,2025-10-02 14:06:54
557,5006,10,success,,2025-10-02 14:10:09
558,5016,10,success,,2025-10-02 14:14:26
559,5026,10,success,,2025-10-02 14:16:43
560,5036,10,success,,2025-10-02 14:22:09
561,5046,10,success,,2025-10-02 14:24:24
562,5056,10,success,,2025-10-02 14:28:35
563,5066,10,success,,2025-10-02 14:33:26
564,5076,10,success,,2025-10-02 14:36:41
565,5086,10,success,,2025-10-02 14:39:26
566,5096,10,success,,2025-10-02 14:43:19
567,5106,10,success,,2025-10-02 14:48:51
568,5116,10,success,,2025-10-02 14:52:30
569,5126,10,success,,2025-10-02 14:55:24
570,5136,10,success,,2025-10-02 15:00:18
571,5146,10,success,,2025-10-02 15:02:18
572,5156,10,success,,2025-10-02 15:06:33
573,5166,10,success,,2025-10-02 15:10:32
574,5176,10,success,,2025-10-02 15:14:46
575,5186,10,success,,2025-10-02 15:18:36
576,5196,10,success,,2025-10-02 15:23:26
577,5206,10,success,,2025-10-02 15:27:09
578,5216,10,success,,2025-10-02 15:28:31
579,5226,10,success,,2025-10-02 15:33:49
580,5236,10,success,,2025-10-02 15:37:05
581,5246,10,success,,2025-10-02 15:40:26
582,5256,10,success,,2025-10-02 15:45:45
583,5266,10,success,,2025-10-02 15:47:52
584,5276,10,success,,2025-10-02 15:52:22
585,5286,10,success,,2025-10-02 15:56:17
586,5296,10,success,,2025-10-02 15:59:13
587,5306,10,success,,2025-10-02 16:02:45
588,5316,10,success,,2025-10-02 16:05:39
589,5326,10,success,,2025-10-02 16:10:16
590,5336,10,success,,2025-10-02 16:14:07
591,5346,10,success,,2025-10-02 16:18:37
592,5356,10,success,,2025-10-02 16:26:49
593,5366,10,success,,2025-10-02 16:31:31
594,5376,10,success,,2025-10-02 16:33:24
595,5386,10,success,,2025-10-02 16:39:21
596,5396,10,success,,2025-10-02 16:41:23
597,5406,10,success,,2025-10-02 16:46:23
598,5416,10,success,,2025-10-02 16:51:26
599,5426,10,success,,2025-10-02 16:54:23
600,5436,10,success,,2025-10-02 16:57:15
601,5446,10,success,,2025-10-02 17:03:15
602,5456,10,success,,2025-10-02 17:09:06
603,5466,10,success,,2025-10-02 17:12:23
604,5476,10,success,,2025-10-02 17:16:12
605,5486,10,success,,2025-10-02 17:20:24
606,5496,10,success,,2025-10-02 17:24:16
607,5506,10,success,,2025-10-02 17:28:35
608,5516,10,success,,2025-10-02 17:33:23
609,5526,10,success,,2025-10-02 17:37:09
610,5536,10,success,,2025-10-02 17:42:08
611,5546,10,success,,2025-10-02 17:48:23
612,5556,10,success,,2025-10-02 17:51:24
613,5566,10,success,,2025-10-02 17:55:30
