id,title,number,year,region_name,region_type,region_code,category,subject,status,source,detail_url,pdf_url,pdf_path,description,enacted_date,published_date,metadata,scraped_at,updated_at
571,Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2025,2,2025,Kabupaten Buton Utara,Kabupaten,,,,"APBD, Pengelolaan Keuangan Negara / Daerah",bpk,https://peraturan.bpk.go.id/Details/322310/perda-kab-buton-utara-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/384104/PERDA%20NOMOR%202%20TAHUN%202025.pdf,docs\bpk\2025\Kabupaten_Buton_Utara\Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:14,2025-10-01T15:09:14.185859
572,Perubahan Atas Peraturan Daerah Kabupaten Buton Nomor 2 Tahun 2018 tentang Badan Permusyawaratan Desa,2,2025,Kabupaten Buton,Kabupaten,,,,"Desa, Kebijakan Pemerintah",bpk,https://peraturan.bpk.go.id/Details/323273/perda-kab-buton-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/385097/PERDA%20NO%202%20TAHUN%202025.pdf,docs\bpk\2025\Kabupaten_Buton\Perubahan_Atas_Peraturan_Daerah_Kabupaten_Buton_Nomor_2_Tahun_2018_tentang_Badan_Permusyawaratan_Des.pdf,,,,,2025-10-01 08:09:14,2025-10-01T15:09:14.278265
573,Riset dan Inovasi,2,2025,Provinsi Sulawesi Tenggara,Provinsi,,,,Ilmu Pengetahuan dan Teknologi,bpk,https://peraturan.bpk.go.id/Details/322680/perda-prov-sulawesi-tenggara-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/384484/PERDA%20NO%202%20TAHUN%202025.pdf,docs\bpk\2025\Provinsi_Sulawesi_Tenggara\Riset_dan_Inovasi.pdf,,,,,2025-10-01 08:09:14,2025-10-01T15:09:14.419288
574,Penyelenggaraan Program Jaminan Sosial Ketenagakerjaan,2,2025,Kabupaten Kolaka,Kabupaten,,,,Ketenagakerjaan,bpk,https://peraturan.bpk.go.id/Details/322445/perda-kab-kolaka-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/384243/PERDA%20NO.%202%20TAHUN%202025.pdf,docs\bpk\2025\Kabupaten_Kolaka\Penyelenggaraan_Program_Jaminan_Sosial_Ketenagakerjaan.pdf,,,,,2025-10-01 08:09:14,2025-10-01T15:09:14.454718
575,"Penyelenggaraan Penghormatan, Pelindungan, dan Pemenuhan Hak Penyandang Disabilitas",2,2025,Provinsi Jawa Barat,Provinsi,,,,"Hak Asasi Manusia, Keluarga, Perlindungan Anak, Perempuan / Wanita",bpk,https://peraturan.bpk.go.id/Details/323335/perda-prov-jawa-barat-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/385163/Perda%20Jabar%20No.%202%20Tahun%202025.pdf,docs\bpk\2025\Provinsi_Jawa_Barat\Penyelenggaraan_Penghormatan_Pelindungan_dan_Pemenuhan_Hak_Penyandang_Disabilitas.pdf,,,,,2025-10-01 08:09:14,2025-10-01T15:09:14.483693
576,Perubahan Atas Peraturan Daerah Nomor 4 Tahun 2023 Tentang Pajak Daerah Dan Retribusi Daerah,2,2025,Kota Sukabumi,Kota,,,,Pajak dan Retribusi Daerah,bpk,https://peraturan.bpk.go.id/Details/315164/perda-kota-sukabumi-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/376207/2025pd3220002.pdf,docs\bpk\2025\Kota_Sukabumi\Perubahan_Atas_Peraturan_Daerah_Nomor_4_Tahun_2023_Tentang_Pajak_Daerah_Dan_Retribusi_Daerah.pdf,,,,,2025-10-01 08:09:14,2025-10-01T15:09:14.510653
577,Penataan dan Pemberdayaan Pedagang Kaki Lima,2,2025,Kabupaten Ponorogo,Kabupaten,,,,"Kesejahteraan Rakyat, Kesejahteraan Sosial",bpk,https://peraturan.bpk.go.id/Details/315327/perda-kab-ponorogo-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/376395/2025perdaponorogo002.pdf,docs\bpk\2025\Kabupaten_Ponorogo\Penataan_dan_Pemberdayaan_Pedagang_Kaki_Lima.pdf,,,,,2025-10-01 08:09:14,2025-10-01T15:09:14.576453
578,Pembentukan Produk Hukum Daerah,2,2025,Kabupaten Karanganyar,Kabupaten,,,,"Jaringan Dokumentasi dan Informasi Hukum / JDIH, Dasar Pembentukan Peraturan Perundang-Undangan",bpk,https://peraturan.bpk.go.id/Details/318807/perda-kab-karanganyar-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/380336/Perda%20Karanganyar-Nomor-2-Tahun-2025_OCR.pdf,docs\bpk\2025\Kabupaten_Karanganyar\Pembentukan_Produk_Hukum_Daerah.pdf,,,,,2025-10-01 08:09:14,2025-10-01T15:09:14.610981
579,Pencabutan Peraturan Daerah Nomor 3 Tahun 2006 tentang Bantuan Keuangan kepada Partai Politik,2,2025,Kabupaten Wonosobo,Kabupaten,,,,"Partai Politik dan Pemilu, Bantuan, Sumbangan, Bencana / Kebencanaan, dan Penanggulangan Bencana",bpk,https://peraturan.bpk.go.id/Details/318791/perda-kab-wonosobo-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/380319/PERDA%20NO.%2002.pdf,docs\bpk\2025\Kabupaten_Wonosobo\Pencabutan_Peraturan_Daerah_Nomor_3_Tahun_2006_tentang_Bantuan_Keuangan_kepada_Partai_Politik.pdf,,,,,2025-10-01 08:09:14,2025-10-01T15:09:14.638459
580,Rencana Pembangunan Industri Kabupaten Seram Bagian Timur Tahun 2023-2042,2,2025,Kabupaten Seram Bagian Timur,Kabupaten,,,,"Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/318726/perda-kab-seram-bagian-timur-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/380243/PERDA%20NO.%202%20TAHUN%202025.pdf,docs\bpk\2025\Kabupaten_Seram_Bagian_Timur\Rencana_Pembangunan_Industri_Kabupaten_Seram_Bagian_Timur_Tahun_2023_2042.pdf,,,,,2025-10-01 08:09:14,2025-10-01T15:09:14.666751
581,Kabupaten Layak Anak,1,2025,Kabupaten Bangkalan,Kabupaten,,,,"Keluarga, Perlindungan Anak, Perempuan / Wanita",bpk,https://peraturan.bpk.go.id/Details/318318/perda-kab-bangkalan-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/379759/PerDa2025_1_KABUPATEN_BANGKALAN_LAYAK_ANAK_opt.pdf,docs\bpk\2025\Kabupaten_Bangkalan\Kabupaten_Layak_Anak.pdf,,,,,2025-10-01 08:09:18,2025-10-01T15:09:18.813347
582,"Perusahaan Perseroan Daerah
Bank Perekonomian Rakyat Jawa Timur",1,2025,Provinsi Jawa Timur,Provinsi,,,,"BUMD / Badan Usaha Milik Daerah, Perbankan, Lembaga Keuangan",bpk,https://peraturan.bpk.go.id/Details/318673/perda-prov-jawa-timur-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/380187/PERDA_NO_1_TH_2025.pdf,docs\bpk\2025\Provinsi_Jawa_Timur\Perusahaan_Perseroan_Daerah_Bank_Perekonomian_Rakyat_Jawa_Timur.pdf,,,,,2025-10-01 08:09:18,2025-10-01T15:09:18.857946
583,Anggaran Pendapatan Dan Belanja Daerah Tahun Anggaran 2025,1,2025,Kabupaten Seram Bagian Timur,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/318702/perda-kab-seram-bagian-timur-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/380217/PERDA%20NO.%201%20TAHUN%202025.pdf,docs\bpk\2025\Kabupaten_Seram_Bagian_Timur\Anggaran_Pendapatan_Dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:18,2025-10-01T15:09:18.954080
584,"PENYELENGGARAAN ADMINISTRASI KEPENDUDUKAN DAN PENCATATAN
SIPIL",1,2025,Kabupaten Situbondo,Kabupaten,,,,Kependudukan dan Perkawinan,bpk,https://peraturan.bpk.go.id/Details/318704/perda-kab-situbondo-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/380219/Perda%20Nomor%201%20Tahun%202025.pdf,docs\bpk\2025\Kabupaten_Situbondo\PENYELENGGARAAN_ADMINISTRASI_KEPENDUDUKAN_DAN_PENCATATAN_SIPIL.pdf,,,,,2025-10-01 08:09:18,2025-10-01T15:09:18.980692
585,Pajak Daerah dan Retribusi Daerah,1,2025,Kabupaten Sampang,Kabupaten,,,,Pajak dan Retribusi Daerah,bpk,https://peraturan.bpk.go.id/Details/318758/perda-kab-sampang-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/380278/PERDA%20NO.%201%20TAHUN%20%202024%20TENTANG%20PAJAK%20DAERAH%20DAN%20RETRIBUSI%20DAERAH_compressed.pdf,docs\bpk\2025\Kabupaten_Sampang\Pajak_Daerah_dan_Retribusi_Daerah.pdf,,,,,2025-10-01 08:09:19,2025-10-01T15:09:19.062121
586,"PERUBAHAN KEDUA ATAS PERATURAN DAERAH NOMOR 7 TAHUN 2016
TENTANG PEMBENTURAN DAN SUSUNAN PERANGRAT DAERAH
KABUPATEN BONDOWOSO",1,2025,Kabupaten Bondowoso,Kabupaten,,,,Struktur Organisasi,bpk,https://peraturan.bpk.go.id/Details/318828/perda-kab-bondowoso-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/380361/2025pd001.pdf,docs\bpk\2025\Kabupaten_Bondowoso\PERUBAHAN_KEDUA_ATAS_PERATURAN_DAERAH_NOMOR_7_TAHUN_2016_TENTANG_PEMBENTURAN_DAN_SUSUNAN_PERANGRAT.pdf,,,,,2025-10-01 08:09:19,2025-10-01T15:09:19.138992
587,Kawasan Tanpa Rokok,1,2025,Kabupaten Rembang,Kabupaten,,,,"Agraria, Pertanahan, Tata Ruang, Kesehatan, Lingkungan Hidup",bpk,https://peraturan.bpk.go.id/Details/319965/perda-kab-rembang-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/381584/perda%20rbg_1_th_2025.pdf,docs\bpk\2025\Kabupaten_Rembang\Kawasan_Tanpa_Rokok.pdf,,,,,2025-10-01 08:09:19,2025-10-01T15:09:19.166383
588,Anggaran Pendapatan Dan Belanja Daerah Tahun Anggaran 2025,1,2025,Kabupaten Buru Selatan,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/319548/perda-kab-buru-selatan-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/381139/PERDA%20NO.1%20TAHUN%202025.pdf,docs\bpk\2025\Kabupaten_Buru_Selatan\Anggaran_Pendapatan_Dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:19,2025-10-01T15:09:19.220961
589,Anggaran Pendapatan Dan Belanja Daerah Tahun Anggaran 2025,1,2025,Provinsi Sulawesi Barat,Provinsi,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/321312/perda-prov-sulawesi-barat-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/383055/SALINAN%20PERDA%20NOMOR%201%20TAHUN%202025.pdf,docs\bpk\2025\Provinsi_Sulawesi_Barat\Anggaran_Pendapatan_Dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:19,2025-10-01T15:09:19.259624
590,Perubahan Atas Peraturan Daerah Nomor 1 Tahun 2024 Tentang Pajak Daerah Dan Retribusi Daerah,1,2025,Kabupaten Tasikmalaya,Kabupaten,,,,Pajak dan Retribusi Daerah,bpk,https://peraturan.bpk.go.id/Details/321374/perda-kab-tasikmalaya-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/383118/Perda%20Kabupaten%20Tasikmalaya%20Nomor%201%20Tahun%202025.pdf,docs\bpk\2025\Kabupaten_Tasikmalaya\Perubahan_Atas_Peraturan_Daerah_Nomor_1_Tahun_2024_Tentang_Pajak_Daerah_Dan_Retribusi_Daerah.pdf,,,,,2025-10-01 08:09:19,2025-10-01T15:09:19.309937
591,Pembebasan Retribusi Persetujuan Bangunan Gedung Bagi Masyarakat Berpenghasilan Rendah,26,2024,Kabupaten Majalengka,Kabupaten,,,,Pajak dan Retribusi Daerah,bpk,https://peraturan.bpk.go.id/Details/328104/perda-kab-majalengka-no-26-tahun-2024,https://peraturan.bpk.go.id/Download/389956/Perbup%20Majalengka%20Nomor%2026%20Tahun%202024.pdf,docs\bpk\2024\Kabupaten_Majalengka\Pembebasan_Retribusi_Persetujuan_Bangunan_Gedung_Bagi_Masyarakat_Berpenghasilan_Rendah.pdf,,,,,2025-10-01 08:09:23,2025-10-01T15:09:23.184317
592,Penetapan dan Penegasan Batas Tiyuh Indraloka II Kecamatan Way Kenanga,25,2024,Kabupaten Tulang Bawang Barat,Kabupaten,,,,Desa,bpk,https://peraturan.bpk.go.id/Details/281212/perda-kab-tulang-bawang-barat-no-25-tahun-202,https://peraturan.bpk.go.id/Download/340053/25.%20PERBUP%20NMR%2025%20THN%202024%20TTG%20PENEGASAN%20BATAS%20TIYUH%20INDRALOKA%20II%20WAY%20KENANGA.pdf,docs\bpk\2024\Kabupaten_Tulang_Bawang_Barat\Penetapan_dan_Penegasan_Batas_Tiyuh_Indraloka_II_Kecamatan_Way_Kenanga.pdf,,,,,2025-10-01 08:09:23,2025-10-01T15:09:23.253356
593,Pedoman Penyusunan Anggaran Pendapatan dan Belanja Desa Tahun Anggaran 2025,25,2024,Kabupaten Pohuwato,Kabupaten,,,,"Pengelolaan Keuangan Negara / Daerah, Desa",bpk,https://peraturan.bpk.go.id/Details/314445/perda-kab-pohuwato-no-25-tahun-2024,https://peraturan.bpk.go.id/Download/375409/PERBUP%20NOMOR%2025%20TAHUN%202024_0001.pdf,docs\bpk\2024\Kabupaten_Pohuwato\Pedoman_Penyusunan_Anggaran_Pendapatan_dan_Belanja_Desa_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:23,2025-10-01T15:09:23.317571
594,Manajemen Keamanan Informasi Sistem Pemerintahan Berbasis Elektronik,25,2024,Kota Pontianak,Kota,,,,Sistem Pemerintahan Berbasis Elektronik (SPBE),bpk,https://peraturan.bpk.go.id/Details/315435/perda-kota-pontianak-no-25-tahun-2024,https://peraturan.bpk.go.id/Download/376515/2024perwa025.pdf,docs\bpk\2024\Kota_Pontianak\Manajemen_Keamanan_Informasi_Sistem_Pemerintahan_Berbasis_Elektronik.pdf,,,,,2025-10-01 08:09:23,2025-10-01T15:09:23.337684
595,Pedoman Penyusunan Anggaran Pendapatan dan Belanja Nagari Tahun 2025,24,2024,Kabupaten Padang Pariaman,Kabupaten,,,,"APBD, Dana Desa",bpk,https://peraturan.bpk.go.id/Details/320653/perda-kab-padang-pariaman-no-24-tahun-2024,https://peraturan.bpk.go.id/Download/382326/PERBUP%20NOMOR%2024%20TAHUN%202024.pdf,docs\bpk\2024\Kabupaten_Padang_Pariaman\Pedoman_Penyusunan_Anggaran_Pendapatan_dan_Belanja_Nagari_Tahun_2025.pdf,,,,,2025-10-01 08:09:23,2025-10-01T15:09:23.361154
596,"Pedoman Pengadaan, Pengangkatan, Pemberhentian Dan Pengelolaan Pegawai Non Aparatur Sipil Negara Pada Badan Layanan Umum Daerah Rumah Sakit Umum Daerah Asy-Syifa’",23,2024,Kabupaten Sumbawa Barat,Kabupaten,,,,"Badan Layanan Umum, Kepegawaian, Aparatur Negara",bpk,https://peraturan.bpk.go.id/Details/307702/perda-kab-sumbawa-barat-no-23-tahun-2024,https://peraturan.bpk.go.id/Download/368109/Perbup%20Sumbawa%20Barat%20Nomor%2023%20Tahun%202024.pdf,docs\bpk\2024\Kabupaten_Sumbawa_Barat\Pedoman_Pengadaan_Pengangkatan_Pemberhentian_Dan_Pengelolaan_Pegawai_Non_Aparatur_Sipil_Negara_Pad.pdf,,,,,2025-10-01 08:09:23,2025-10-01T15:09:23.391218
597,Pelindungan Perempuan dan Anak,22,2024,Kabupaten Lombok Tengah,Kabupaten,,,,"Keluarga, Perlindungan Anak, Perempuan / Wanita",bpk,https://peraturan.bpk.go.id/Details/317604/perda-kab-lombok-tengah-no-22-tahun-2024,https://peraturan.bpk.go.id/Download/378965/Perda%20Kab.%20Lombok%20Tengah%20Nomor%2022%20Tahun%202024.pdf,docs\bpk\2024\Kabupaten_Lombok_Tengah\Pelindungan_Perempuan_dan_Anak.pdf,,,,,2025-10-01 08:09:23,2025-10-01T15:09:23.438556
598,Tata Cara Sewa Tanah Milik Daerah Kota Bima,21,2024,Kota Bima,Kota,,,,Pengelolaan Barang Milik Negara/Daerah,bpk,https://peraturan.bpk.go.id/Details/304683/perda-kota-bima-no-21-tahun-2024,https://peraturan.bpk.go.id/Download/364778/Peraturan%20Wali%20Kota%20Bima%20Nomor%2021%20Tahun%202024.pdf,docs\bpk\2024\Kota_Bima\Tata_Cara_Sewa_Tanah_Milik_Daerah_Kota_Bima.pdf,,,,,2025-10-01 08:09:23,2025-10-01T15:09:23.468087
599,Perubahan Atas Peraturan Daerah Nomor 1 Tahun 2016 tentang Penyelenggaraan Pemerintahan dan Pembangunan Desa,21,2024,Kabupaten Lombok Tengah,Kabupaten,,,,Desa,bpk,https://peraturan.bpk.go.id/Details/317498/perda-kab-lombok-tengah-no-21-tahun-2024,https://peraturan.bpk.go.id/Download/378856/Perda%20Kab.%20Lombok%20Tengah%20Nomor%2021%20Tahun%202024.pdf,docs\bpk\2024\Kabupaten_Lombok_Tengah\Perubahan_Atas_Peraturan_Daerah_Nomor_1_Tahun_2016_tentang_Penyelenggaraan_Pemerintahan_dan_Pembangu.pdf,,,,,2025-10-01 08:09:23,2025-10-01T15:09:23.493912
600,"BRIGADE PENGENDALIAN
KEBAKARAN HUTAN DAN LAHAN",21,2024,Provinsi Kalimantan Barat,Provinsi,,,,Kehutanan dan Perkebunan,bpk,https://peraturan.bpk.go.id/Details/324890/perda-prov-kalimantan-barat-no-21-tahun-2024,https://peraturan.bpk.go.id/Download/386661/2024pergub021.pdf,docs\bpk\2024\Provinsi_Kalimantan_Barat\BRIGADE_PENGENDALIAN_KEBAKARAN_HUTAN_DAN_LAHAN.pdf,,,,,2025-10-01 08:09:23,2025-10-01T15:09:23.524205
601,Perubahan Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2024,12,2024,Kabupaten Semarang,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/306848/perda-kab-semarang-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/367155/2024pd3322012.pdf,docs\bpk\2024\Kabupaten_Semarang\Perubahan_Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2024.pdf,,,,,2025-10-01 08:09:27,2025-10-01T15:09:27.207186
602,Penyelenggaraan Lalu Lintas dan Angkutan Jalan,12,2024,Provinsi Lampung,Provinsi,,,,"Lalu Lintas, Jalan",bpk,https://peraturan.bpk.go.id/Details/290759/perda-prov-lampung-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/350035/PERDA%20Prov.%20Lampung%20Nomor%2012%20Tahun%202024.pdf,docs\bpk\2024\Provinsi_Lampung\Penyelenggaraan_Lalu_Lintas_dan_Angkutan_Jalan.pdf,,,,,2025-10-01 08:09:27,2025-10-01T15:09:27.284159
603,Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2025,12,2024,Provinsi Jawa Tengah,Provinsi,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/315620/perda-prov-jawa-tengah-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/376740/2024pd0033012.pdf,docs\bpk\2024\Provinsi_Jawa_Tengah\Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:27,2025-10-01T15:09:27.346656
604,Perubahan Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2024,12,2024,Kabupaten Sleman,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/316450/perda-kab-sleman-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/377713/Perda%20Sleman%20Nomor%2012%20Tahun%202024.pdf,docs\bpk\2024\Kabupaten_Sleman\Perubahan_Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2024.pdf,,,,,2025-10-01 08:09:27,2025-10-01T15:09:27.406173
605,Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2025,12,2024,Kota Cirebon,Kota,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/317487/perda-kota-cirebon-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/378845/Perda%20Kota%20Cirebon%20No%2012%20Tahun%202024.pdf,docs\bpk\2024\Kota_Cirebon\Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:27,2025-10-01T15:09:27.501828
606,Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2025,12,2024,Kabupaten Sumedang,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/317495/perda-kab-sumedang-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/378853/Perda%20Sumedang%20Nomor%2012%20Tahun%202024.pdf,docs\bpk\2024\Kabupaten_Sumedang\Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:27,2025-10-01T15:09:27.603010
607,Penyelenggaraan Kepariwisataan,12,2024,Kabupaten Indramayu,Kabupaten,,,,Pariwisata dan Kebudayaan,bpk,https://peraturan.bpk.go.id/Details/321755/perda-kab-indramayu-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/383513/LD%20PERDA%20NOMOR%2012%20TAHUN%202024.pdf,docs\bpk\2024\Kabupaten_Indramayu\Penyelenggaraan_Kepariwisataan.pdf,,,,,2025-10-01 08:09:27,2025-10-01T15:09:27.684132
