id,page_number,items_count,status,error_message,scraped_at
389,3338,10,success,,2025-10-02 02:15:47
390,3348,10,success,,2025-10-02 02:21:28
391,3358,10,success,,2025-10-02 02:24:00
392,3368,10,success,,2025-10-02 02:27:58
393,3378,10,success,,2025-10-02 02:33:02
394,3388,10,success,,2025-10-02 02:36:08
395,3398,10,success,,2025-10-02 02:39:20
396,3408,10,success,,2025-10-02 02:45:23
397,3418,10,success,,2025-10-02 02:48:14
398,3428,10,success,,2025-10-02 02:52:48
399,3438,10,success,,2025-10-02 02:54:45
400,3448,10,success,,2025-10-02 02:59:52
401,3458,10,success,,2025-10-02 04:21:56
402,3468,10,success,,2025-10-02 04:26:40
403,3478,10,success,,2025-10-02 04:29:38
404,3488,10,success,,2025-10-02 04:32:20
405,3498,10,success,,2025-10-02 04:37:42
406,3508,10,success,,2025-10-02 04:39:28
407,3518,10,success,,2025-10-02 04:44:21
408,3528,10,success,,2025-10-02 04:46:32
409,3538,10,success,,2025-10-02 04:51:13
410,3548,10,success,,2025-10-02 04:55:05
411,3558,10,success,,2025-10-02 04:57:54
412,3568,10,success,,2025-10-02 05:01:58
413,3578,10,success,,2025-10-02 05:04:17
414,3597,10,success,,2025-10-02 05:12:17
415,3607,10,success,,2025-10-02 05:15:13
416,3617,10,success,,2025-10-02 05:19:13
417,3627,10,success,,2025-10-02 05:24:35
418,3637,10,success,,2025-10-02 05:25:33
419,3647,10,success,,2025-10-02 05:29:42
420,3657,10,success,,2025-10-02 05:33:13
421,3667,10,success,,2025-10-02 05:37:06
422,3677,10,success,,2025-10-02 05:41:51
423,3687,10,success,,2025-10-02 05:44:13
424,3697,10,success,,2025-10-02 05:47:54
425,3707,10,success,,2025-10-02 05:52:30
426,3717,10,success,,2025-10-02 05:56:02
427,3727,10,success,,2025-10-02 05:59:17
428,3737,10,success,,2025-10-02 06:03:18
429,3747,10,success,,2025-10-02 06:05:39
430,3757,10,success,,2025-10-02 06:09:39
431,3767,10,success,,2025-10-02 06:13:04
432,3777,10,success,,2025-10-02 06:17:16
433,3787,10,success,,2025-10-02 06:21:32
434,3797,10,success,,2025-10-02 06:24:56
435,3807,10,success,,2025-10-02 06:27:17
436,3817,10,success,,2025-10-02 06:34:00
437,3827,10,success,,2025-10-02 06:36:30
438,3837,10,success,,2025-10-02 06:39:18
439,3847,10,success,,2025-10-02 06:43:55
440,3857,10,success,,2025-10-02 06:48:20
441,3867,10,success,,2025-10-02 06:52:14
442,3877,10,success,,2025-10-02 06:56:30
443,3887,10,success,,2025-10-02 06:59:46
444,3897,10,success,,2025-10-02 07:04:40
445,3907,10,success,,2025-10-02 07:09:00
446,3917,10,success,,2025-10-02 07:12:22
447,3927,10,success,,2025-10-02 07:15:26
448,3937,10,success,,2025-10-02 07:18:22
449,3947,10,success,,2025-10-02 07:22:05
450,3957,10,success,,2025-10-02 07:24:35
451,3967,10,success,,2025-10-02 07:29:40
452,3977,10,success,,2025-10-02 07:33:51
453,3987,10,success,,2025-10-02 07:37:23
454,3997,10,success,,2025-10-02 07:41:59
455,4007,10,success,,2025-10-02 07:45:30
456,4017,10,success,,2025-10-02 07:48:48
457,4027,10,success,,2025-10-02 07:52:17
458,4037,10,success,,2025-10-02 07:56:54
459,4047,10,success,,2025-10-02 08:01:05
460,4057,10,success,,2025-10-02 08:04:05
461,4067,10,success,,2025-10-02 08:08:02
462,4077,10,success,,2025-10-02 08:13:21
463,4087,10,success,,2025-10-02 08:17:20
464,4097,10,success,,2025-10-02 08:20:15
465,4107,10,success,,2025-10-02 08:23:52
466,4117,10,success,,2025-10-02 08:27:52
467,4127,10,success,,2025-10-02 08:30:07
468,4137,10,success,,2025-10-02 08:35:25
469,4147,10,success,,2025-10-02 08:40:29
470,4157,10,success,,2025-10-02 08:43:05
471,4167,10,success,,2025-10-02 08:49:44
472,4177,10,success,,2025-10-02 08:53:24
473,4187,10,success,,2025-10-02 08:55:33
474,4197,10,success,,2025-10-02 09:00:08
475,4207,10,success,,2025-10-02 09:04:41
476,4217,10,success,,2025-10-02 09:08:55
477,4227,10,success,,2025-10-02 09:11:57
478,4237,10,success,,2025-10-02 09:16:14
479,4247,10,success,,2025-10-02 09:20:48
480,4257,10,success,,2025-10-02 09:24:28
481,4267,10,success,,2025-10-02 09:28:14
482,4277,10,success,,2025-10-02 09:32:13
483,4287,10,success,,2025-10-02 09:37:16
484,4297,10,success,,2025-10-02 09:39:47
485,4307,10,success,,2025-10-02 09:43:45
486,4317,10,success,,2025-10-02 09:46:59
487,4327,10,success,,2025-10-02 09:53:32
488,4337,10,success,,2025-10-02 09:57:36
489,4347,10,success,,2025-10-02 09:59:56
490,4357,10,success,,2025-10-02 10:04:39
491,4367,10,success,,2025-10-02 10:06:16
492,4377,10,success,,2025-10-02 10:12:02
493,4387,10,success,,2025-10-02 10:15:16
494,4397,10,success,,2025-10-02 10:18:37
495,4407,10,success,,2025-10-02 10:22:00
496,4417,10,success,,2025-10-02 10:25:37
497,4427,10,success,,2025-10-02 10:29:13
498,4437,10,success,,2025-10-02 10:32:54
499,4447,10,success,,2025-10-02 10:37:15
500,4457,10,success,,2025-10-02 10:40:18
501,4467,10,success,,2025-10-02 10:45:22
502,4477,10,success,,2025-10-02 10:46:27
503,4487,10,success,,2025-10-02 10:52:07
504,4497,10,success,,2025-10-02 10:54:53
505,4507,10,success,,2025-10-02 11:00:03
506,4517,10,success,,2025-10-02 11:02:12
507,4527,10,success,,2025-10-02 11:06:42
508,4537,10,success,,2025-10-02 11:10:38
509,4547,10,success,,2025-10-02 11:16:31
510,4557,10,success,,2025-10-02 11:19:56
511,4567,10,success,,2025-10-02 11:23:21
512,4577,10,success,,2025-10-02 11:26:46
513,4587,10,success,,2025-10-02 11:30:09
514,4597,10,success,,2025-10-02 11:33:42
515,4607,10,success,,2025-10-02 11:38:36
516,4617,10,success,,2025-10-02 11:41:26
517,4627,10,success,,2025-10-02 11:44:33
518,4637,10,success,,2025-10-02 11:49:08
519,4647,10,success,,2025-10-02 11:53:10
520,4657,10,success,,2025-10-02 11:57:17
521,4667,10,success,,2025-10-02 11:59:48
522,4677,10,success,,2025-10-02 12:04:48
523,4687,10,success,,2025-10-02 12:07:39
524,4697,10,success,,2025-10-02 12:10:50
525,4707,10,success,,2025-10-02 12:14:02
526,4717,10,success,,2025-10-02 12:18:44
527,4727,10,success,,2025-10-02 12:23:18
528,4737,10,success,,2025-10-02 12:27:04
529,4747,10,success,,2025-10-02 12:30:52
530,4757,10,success,,2025-10-02 12:34:34
531,4767,10,success,,2025-10-02 12:37:54
532,4777,10,success,,2025-10-02 12:41:56
533,4787,10,success,,2025-10-02 12:45:35
534,4797,10,success,,2025-10-02 12:49:13
535,4807,10,success,,2025-10-02 12:53:23
536,4817,10,success,,2025-10-02 12:56:56
537,4827,10,success,,2025-10-02 13:00:24
538,4837,10,success,,2025-10-02 13:04:17
539,4847,10,success,,2025-10-02 13:08:39
540,4857,10,success,,2025-10-02 13:11:05
541,4867,10,success,,2025-10-02 13:15:33
542,4877,10,success,,2025-10-02 13:19:30
543,4887,10,success,,2025-10-02 13:23:31
544,4897,10,success,,2025-10-02 13:26:32
545,4907,10,success,,2025-10-02 13:30:35
546,4917,10,success,,2025-10-02 13:36:11
547,4927,10,success,,2025-10-02 13:38:02
548,4937,10,success,,2025-10-02 13:42:29
549,4947,10,success,,2025-10-02 13:46:56
550,4957,10,success,,2025-10-02 13:51:12
551,4967,10,success,,2025-10-02 13:54:50
552,4977,10,success,,2025-10-02 13:58:58
553,4987,10,success,,2025-10-02 14:03:04
554,4997,10,success,,2025-10-02 14:06:33
555,5007,10,success,,2025-10-02 14:11:04
556,5017,10,success,,2025-10-02 14:14:49
557,5027,10,success,,2025-10-02 14:18:32
558,5037,10,success,,2025-10-02 14:21:26
559,5047,10,success,,2025-10-02 14:26:05
560,5057,10,success,,2025-10-02 14:28:15
561,5067,10,success,,2025-10-02 14:34:05
562,5077,10,success,,2025-10-02 14:37:09
563,5087,10,success,,2025-10-02 14:40:09
564,5097,10,success,,2025-10-02 14:44:22
565,5107,10,success,,2025-10-02 14:49:33
566,5117,10,success,,2025-10-02 14:51:51
567,5127,10,success,,2025-10-02 14:56:32
568,5137,10,success,,2025-10-02 14:59:56
569,5147,10,success,,2025-10-02 15:02:45
570,5157,10,success,,2025-10-02 15:07:33
571,5167,10,success,,2025-10-02 15:11:23
572,5177,10,success,,2025-10-02 15:15:32
573,5187,10,success,,2025-10-02 15:19:41
574,5197,10,success,,2025-10-02 15:22:15
575,5207,10,success,,2025-10-02 15:26:18
576,5217,10,success,,2025-10-02 15:30:04
577,5227,10,success,,2025-10-02 15:33:01
578,5237,10,success,,2025-10-02 15:37:27
579,5247,10,success,,2025-10-02 15:40:46
580,5257,10,success,,2025-10-02 15:44:37
581,5267,10,success,,2025-10-02 15:47:31
582,5277,10,success,,2025-10-02 15:51:37
583,5287,10,success,,2025-10-02 15:54:08
584,5297,10,success,,2025-10-02 15:59:34
585,5307,10,success,,2025-10-02 16:02:04
586,5317,10,success,,2025-10-02 16:06:49
587,5327,10,success,,2025-10-02 16:11:48
588,5337,10,success,,2025-10-02 16:14:39
589,5347,10,success,,2025-10-02 16:20:24
590,5357,10,success,,2025-10-02 16:24:37
591,5367,10,success,,2025-10-02 16:31:07
592,5377,10,success,,2025-10-02 16:35:16
593,5387,10,success,,2025-10-02 16:37:41
594,5397,10,success,,2025-10-02 16:43:15
595,5407,10,success,,2025-10-02 16:47:35
596,5417,10,success,,2025-10-02 16:51:48
597,5427,10,success,,2025-10-02 16:54:52
598,5437,10,success,,2025-10-02 16:59:40
599,5447,10,success,,2025-10-02 17:04:07
600,5457,10,success,,2025-10-02 17:08:37
601,5467,10,success,,2025-10-02 17:13:58
602,5477,10,success,,2025-10-02 17:15:45
603,5487,10,success,,2025-10-02 17:21:21
604,5497,10,success,,2025-10-02 17:24:45
605,5507,10,success,,2025-10-02 17:29:25
606,5517,10,success,,2025-10-02 17:34:35
607,5527,10,success,,2025-10-02 17:38:05
608,5537,10,success,,2025-10-02 17:41:45
609,5547,10,success,,2025-10-02 17:46:37
610,5557,10,success,,2025-10-02 17:52:56
611,5567,10,success,,2025-10-02 17:56:20
612,5577,10,success,,2025-10-02 18:00:12
613,5587,10,success,,2025-10-02 18:06:26
