id,title,number,year,region_name,region_type,region_code,category,subject,status,source,detail_url,pdf_url,pdf_path,description,enacted_date,published_date,metadata,scraped_at,updated_at
590,Perubahan Anggaran Pendapatan dan Belanja Daerah Provinsi Lampung Tahun Anggaran 2024,15,2024,Provinsi Lampung,Provinsi,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/309958/perda-prov-lampung-no-15-tahun-2024,https://peraturan.bpk.go.id/Download/370513/PERDA%20PROVINSI%20LAMPUNG%20NO%2015%20TAHUN%202024.pdf,docs\bpk\2024\Provinsi_Lampung\Perubahan_Anggaran_Pendapatan_dan_Belanja_Daerah_Provinsi_Lampung_Tahun_Anggaran_2024.pdf,,,,,2025-10-01 08:09:24,2025-10-01T15:09:24.224986
591,Pengembangan Pariwisata Berbasis Pemajuan Kebudayaan Daerah,15,2024,Kabupaten Magelang,Kabupaten,,,,Pariwisata dan Kebudayaan,bpk,https://peraturan.bpk.go.id/Details/314365/perda-kab-magelang-no-15-tahun-2024,https://peraturan.bpk.go.id/Download/375313/Perda%20Kab%20Magelang%2015%202024.pdf,docs\bpk\2024\Kabupaten_Magelang\Pengembangan_Pariwisata_Berbasis_Pemajuan_Kebudayaan_Daerah.pdf,,,,,2025-10-01 08:09:24,2025-10-01T15:09:24.250746
592,Anggaran Pendapatan Dan Belanja Daerah Tahun Anggaran 2025,15,2024,Kota Salatiga,Kota,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/314430/perda-kota-salatiga-no-15-tahun-2024,https://peraturan.bpk.go.id/Download/375391/Perda%20Salatiga%20Tahun%202024%20No%2015.pdf,docs\bpk\2024\Kota_Salatiga\Anggaran_Pendapatan_Dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:24,2025-10-01T15:09:24.280419
593,Anggaran Pendapatan Dan Belanja Daerah Tahun Anggaran 2025,15,2024,Kota Palangkaraya,Kota,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/317375/perda-kota-palangkaraya-no-15-tahun-2024,https://peraturan.bpk.go.id/Download/378720/Perda%20Palangka%20Raya%20No.%2015%20Tahun%202024.pdf,docs\bpk\2024\Kota_Palangkaraya\Anggaran_Pendapatan_Dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:24,2025-10-01T15:09:24.306787
594,Pengelolaan Sistem Drainase Perkotaan,15,2024,Kota Banjarbaru,Kota,,,,Pengelolaan Barang Milik Negara / Daerah,bpk,https://peraturan.bpk.go.id/Details/313652/perda-kota-banjarbaru-no-15-tahun-2024,https://peraturan.bpk.go.id/Download/374549/PERDA%20KOTA%20BANJARBARU%20NO%2015%20TAHUN%202024.pdf,docs\bpk\2024\Kota_Banjarbaru\Pengelolaan_Sistem_Drainase_Perkotaan.pdf,,,,,2025-10-01 08:09:24,2025-10-01T15:09:24.335728
595,Fasilitasi Pencegahan dan Pemberantasan Penyalahgunaan dan Peredaran Gelap Narkotika dan Prekursor Narkotika,12,2024,Kabupaten Kebumen,Kabupaten,,,,Narkotika,bpk,https://peraturan.bpk.go.id/Details/313185/perda-kab-kebumen-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/374055/2024perda330512.pdf,docs\bpk\2024\Kabupaten_Kebumen\Fasilitasi_Pencegahan_dan_Pemberantasan_Penyalahgunaan_dan_Peredaran_Gelap_Narkotika_dan_Prekursor_N.pdf,,,,,2025-10-01 08:09:29,2025-10-01T15:09:29.772570
596,"Anggaran Pendapatan Dan Belanja Daerah
Tahun Anggaran 2025",12,2024,Kabupaten Pekalongan,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/316125/perda-kab-pekalongan-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/377349/Peraturan%20Daerah%20Kabupaten%20Pekalongan%20Nomor%2012%20Tahun%202024_OCR.pdf,docs\bpk\2024\Kabupaten_Pekalongan\Anggaran_Pendapatan_Dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:29,2025-10-01T15:09:29.815780
597,Pedoman Penyertaan Modal Pemerintah Daerah,12,2024,Kota Bogor,Kota,,,,"Penanaman Modal dan Investasi, Standar / Pedoman",bpk,https://peraturan.bpk.go.id/Details/327927/perda-kota-bogor-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/389725/Perda%20kota%20bogor%2012%202024.pdf,docs\bpk\2024\Kota_Bogor\Pedoman_Penyertaan_Modal_Pemerintah_Daerah.pdf,,,,,2025-10-01 08:09:29,2025-10-01T15:09:29.837547
598,"PERUSAHAAN PERSEROAN DAERAH
 BANK PEREKONOMIAN RAKYAT ANJUK LADANG",12,2024,,,,,,BUMD / Badan Usaha Milik Daerah,bpk,https://peraturan.bpk.go.id/Details/328673/perda-kab-nganjuk-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/390549/(SALINAN)_PERDA_12_2024_TTG_PERUSAHAAN_PERSEROAN_DAERAH_BPR_ANJUK_LADANG.pdf,docs\bpk\2024\unknown_region\PERUSAHAAN_PERSEROAN_DAERAH_BANK_PEREKONOMIAN_RAKYAT_ANJUK_LADANG.pdf,,,,,2025-10-01 08:09:29,2025-10-01T15:09:29.860689
599,PERTANGGUNGJAWABAN PELAKSANAAN AGGARAN PENDAPATAN DAN BELANJA DAERAH TAHUN 2023,12,2024,Kabupaten Kutai Kertanegara,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/328824/perda-kab-kutai-kertanegara-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/390706/Perda%20Kukar%2012-2024.pdf,docs\bpk\2024\Kabupaten_Kutai_Kertanegara\PERTANGGUNGJAWABAN_PELAKSANAAN_AGGARAN_PENDAPATAN_DAN_BELANJA_DAERAH_TAHUN_2023.pdf,,,,,2025-10-01 08:09:29,2025-10-01T15:09:29.881695
600,Penguatan dan Pemajuan Kebudayaan Lampung,11,2024,Provinsi Lampung,Provinsi,,,,Pariwisata dan Kebudayaan,bpk,https://peraturan.bpk.go.id/Details/290758/perda-prov-lampung-no-11-tahun-2024,https://peraturan.bpk.go.id/Download/350034/PERDA%20Prov.%20Lampung%20Nomor%2011%20Tahun%202024.pdf,docs\bpk\2024\Provinsi_Lampung\Penguatan_dan_Pemajuan_Kebudayaan_Lampung.pdf,,,,,2025-10-01 08:09:29,2025-10-01T15:09:29.905655
601,Rencana Pembangunan Jangka Panjang Daerah Kabupaten Kebumen Tahun 2025-2045,11,2024,Kabupaten Kebumen,Kabupaten,,,,"Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/305768/perda-kab-kebumen-no-11-tahun-2024,https://peraturan.bpk.go.id/Download/365921/Perda%20Kbm%2011_2024.pdf,docs\bpk\2024\Kabupaten_Kebumen\Rencana_Pembangunan_Jangka_Panjang_Daerah_Kabupaten_Kebumen_Tahun_2025_2045.pdf,,,,,2025-10-01 08:09:29,2025-10-01T15:09:29.950281
