id,title,number,year,region_name,region_type,region_code,category,subject,status,source,detail_url,pdf_url,pdf_path,description,enacted_date,published_date,metadata,scraped_at,updated_at
561,Perubahan atas Peraturan Daerah Nomor 15 Tahun 2023 Tentang Pajak Daerah dan Retribusi Daerah,2,2025,Kabupaten Sukabumi,Kabupaten,,,,Pajak dan Retribusi Daerah,bpk,https://peraturan.bpk.go.id/Details/325086/perda-kab-sukabumi-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/386863/Perda%20Kab%20Sukabumi%20No.%202%20Tahun%202025.pdf,docs\bpk\2025\Kabupaten_Sukabumi\Perubahan_atas_Peraturan_Daerah_Nomor_15_Tahun_2023_Tentang_Pajak_Daerah_dan_Retribusi_Daerah.pdf,,,,,2025-10-01 08:09:14,2025-10-01T15:09:14.723691
562,Pencabutan Peraturan Daerah Kabupaten Demak Nomor 5 Tahun 2010 tentang Pedoman Pembentukan Lembaga Kemasyarakatan di Desa/Kelurahan,2,2025,Kabupaten Demak,Kabupaten,,,,"Dasar Pembentukan Kementerian / Lembaga / Badan / Organisasi, Standar / Pedoman",bpk,https://peraturan.bpk.go.id/Details/323327/perda-kab-demak-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/385153/2025perda3321002.pdf,docs\bpk\2025\Kabupaten_Demak\Pencabutan_Peraturan_Daerah_Kabupaten_Demak_Nomor_5_Tahun_2010_tentang_Pedoman_Pembentukan_Lembaga_K.pdf,,,,,2025-10-01 08:09:14,2025-10-01T15:09:14.851709
563,Penyelanggaraan Kota Layak Anak,2,2025,Kota Kupang,Kota,,,,"Keluarga, Perlindungan Anak, Perempuan / Wanita",bpk,https://peraturan.bpk.go.id/Details/318604/perda-kota-kupang-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/380089/Perda%20Kota%20Kupang%20No.%202%20Tahun%202025.pdf,docs\bpk\2025\Kota_Kupang\Penyelanggaraan_Kota_Layak_Anak.pdf,,,,,2025-10-01 08:09:14,2025-10-01T15:09:14.881764
564,"Tugas Belajar, Izin Belajar dan Bantuan Belajar Bagi Pegawai Negeri Sipil",2,2025,,,,,,"Kepegawaian, Aparatur Negara, Pendidikan",bpk,https://peraturan.bpk.go.id/Details/321734/perda-prov-nusa-tenggara-timur-no-2-tahun-202,https://peraturan.bpk.go.id/Download/383492/Perda%20NTT%20No.%202%20Tahun%202025.pdf,docs\bpk\2025\unknown_region\Tugas_Belajar_Izin_Belajar_dan_Bantuan_Belajar_Bagi_Pegawai_Negeri_Sipil.pdf,,,,,2025-10-01 08:09:14,2025-10-01T15:09:14.911482
565,Perubahan Ketiga atas Peraturan Daerah Nomor 11 Tahun 2016 tentang Pembentukan dan Susunan Perangkat Daerah Kabupaten Ende,2,2025,Kabupaten Ende,Kabupaten,,,,"Otonomi Daerah dan Pemerintah Daerah, Struktur Organisasi",bpk,https://peraturan.bpk.go.id/Details/321909/perda-kab-ende-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/383672/Perda.%20Kab.%20Ende%20No.%202%20Tahun%202025.pdf,docs\bpk\2025\Kabupaten_Ende\Perubahan_Ketiga_atas_Peraturan_Daerah_Nomor_11_Tahun_2016_tentang_Pembentukan_dan_Susunan_Perangkat.pdf,,,,,2025-10-01 08:09:14,2025-10-01T15:09:14.937007
566,"Perubahan atas
Peraturan Daerah Nomor 7 Tahun 2023 tentang Pajak
Daerah dan Retribusi Daerah",2,2025,Kabupaten Sleman,Kabupaten,,,,"Pajak dan Retribusi Daerah, Perpajakan",bpk,https://peraturan.bpk.go.id/Details/323328/perda-kab-sleman-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/385154/Perda%20Sleman%20Nomor%202%20Tahun%202025.pdf,docs\bpk\2025\Kabupaten_Sleman\Perubahan_atas_Peraturan_Daerah_Nomor_7_Tahun_2023_tentang_Pajak_Daerah_dan_Retribusi_Daerah.pdf,,,,,2025-10-01 08:09:14,2025-10-01T15:09:14.967334
567,Penyelenggaraan Kesehatan Daerah,2,2025,Provinsi Gorontalo,Provinsi,,,,Kesehatan,bpk,https://peraturan.bpk.go.id/Details/324719/perda-prov-gorontalo-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/386494/PERDA%20NO.%202%20TAHUN%202025.pdf,docs\bpk\2025\Provinsi_Gorontalo\Penyelenggaraan_Kesehatan_Daerah.pdf,,,,,2025-10-01 08:09:14,2025-10-01T15:09:14.992434
568,Penyelenggaraan Ketertiban Umum dan Ketentraman Masyarakat Serta Perlindungan Masyarakat,2,2025,Provinsi Riau,Provinsi,,,,"Kesejahteraan Rakyat, Kesejahteraan Sosial",bpk,https://peraturan.bpk.go.id/Details/325101/perda-prov-riau-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/386859/Perda%20No%202%20Tahun%202025%20Salinan.pdf,docs\bpk\2025\Provinsi_Riau\Penyelenggaraan_Ketertiban_Umum_dan_Ketentraman_Masyarakat_Serta_Perlindungan_Masyarakat.pdf,,,,,2025-10-01 08:09:15,2025-10-01T15:09:15.044137
569,Perusahaan Perseroan Daerah Bank Perekonomian Rakyat Bank Temanggung,2,2025,Kabupaten Temanggung,Kabupaten,,,,"Perbankan, Lembaga Keuangan, Perlindungan Usaha, Perusahaan, Badan Usaha, Perdagangan",bpk,https://peraturan.bpk.go.id/Details/314818/perda-kab-temanggung-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/375814/2025pd3323002.pdf,docs\bpk\2025\Kabupaten_Temanggung\Perusahaan_Perseroan_Daerah_Bank_Perekonomian_Rakyat_Bank_Temanggung.pdf,,,,,2025-10-01 08:09:15,2025-10-01T15:09:15.081561
570,Bantuan Hukum bagi Masyarakat Miskin,2,2025,Kabupaten Cirebon,Kabupaten,,,,Hukum Acara dan Peradilan,bpk,https://peraturan.bpk.go.id/Details/315240/perda-kab-cirebon-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/376294/2025pd3209002.pdf,docs\bpk\2025\Kabupaten_Cirebon\Bantuan_Hukum_bagi_Masyarakat_Miskin.pdf,,,,,2025-10-01 08:09:15,2025-10-01T15:09:15.120651
571,Pencabutan Peraturan Daerah Kota Bandung Nomor 10 Tahun 2015 tentang rencana Detail Tata Ruang dan Peraturan Zonasi Kota Bandung Tahun 2015 - 2035,1,2025,Kota Bandung,Kota,,,,"Agraria, Pertanahan, Tata Ruang, Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/325031/perda-kota-bandung-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/386792/Perda%20Kota%20Bandung%20No.%201%20Tahun%202025.pdf,docs\bpk\2025\Kota_Bandung\Pencabutan_Peraturan_Daerah_Kota_Bandung_Nomor_10_Tahun_2015_tentang_rencana_Detail_Tata_Ruang_dan_P.pdf,,,,,2025-10-01 08:09:18,2025-10-01T15:09:18.421552
572,Perubahan atas Peraturan Daerah Nomor 6 Tahun 2023 tentang Pajak Daerah dan Retribusi Daerah,1,2025,Kabupaten Brebes,Kabupaten,,,,Pajak dan Retribusi Daerah,bpk,https://peraturan.bpk.go.id/Details/322899/perda-kab-brebes-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/384707/Perda%20Brb%201_2025.pdf,docs\bpk\2025\Kabupaten_Brebes\Perubahan_atas_Peraturan_Daerah_Nomor_6_Tahun_2023_tentang_Pajak_Daerah_dan_Retribusi_Daerah.pdf,,,,,2025-10-01 08:09:18,2025-10-01T15:09:18.471205
573,Rencana Pembangunan Jangka Panjang Daerah Kabupaten Polewali Mandar Tahun 2025-2045,1,2025,Kabupaten Polewali Mandar,Kabupaten,,,,"Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/325710/perda-kab-polewali-mandar-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/387444/Perda%20Polman%20Nomor%201%20Tahun%202025.pdf,docs\bpk\2025\Kabupaten_Polewali_Mandar\Rencana_Pembangunan_Jangka_Panjang_Daerah_Kabupaten_Polewali_Mandar_Tahun_2025_2045.pdf,,,,,2025-10-01 08:09:18,2025-10-01T15:09:18.501277
574,Pencabutan Peraturan Daerah Kabupaten Natuna Nomor 31 Tahun 2008 Tentang Lembaga Kemasyarakatan di Desa dan Kelurahan,1,2025,,,,,,"Desa, Dasar Pembentukan Kementerian / Lembaga / Badan / Organisasi",bpk,https://peraturan.bpk.go.id/Details/324058/perda-kab-natuna-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/385880/Perda%20No%201%20Tahun%202025.pdf,docs\bpk\2025\unknown_region\Pencabutan_Peraturan_Daerah_Kabupaten_Natuna_Nomor_31_Tahun_2008_Tentang_Lembaga_Kemasyarakatan_di_D.pdf,,,,,2025-10-01 08:09:18,2025-10-01T15:09:18.521595
575,Rencana Pembangunan Jangka Panjang Daerah Kabupaten Kepulauan Meranti Tahun 2025-2045,1,2025,Kabupaten Kepulauan Meranti,Kabupaten,,,,"Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/322577/perda-kab-kepulauan-meranti-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/385916/Ranhir%20RPJPD%20Kep.%20Meranti%20Tahun%202025-2045.(02.06.25).pdf,docs\bpk\2025\Kabupaten_Kepulauan_Meranti\Rencana_Pembangunan_Jangka_Panjang_Daerah_Kabupaten_Kepulauan_Meranti_Tahun_2025_2045.pdf,,,,,2025-10-01 08:09:18,2025-10-01T15:09:18.545597
576,"Pengelolaan Geopark, Cagar Biosfer, dan Warisan Dunia Sumbu Filosofi",1,2025,Provinsi Daerah Istimewa Yogyakarta,Provinsi,,,,"Lingkungan Hidup, Pariwisata dan Kebudayaan",bpk,https://peraturan.bpk.go.id/Details/323265/perda-prov-diy-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/385089/Perda%20DIY%20Nomor%201%20Tahun%202025.pdf,docs\bpk\2025\Provinsi_Daerah_Istimewa_Yogyakarta\Pengelolaan_Geopark_Cagar_Biosfer_dan_Warisan_Dunia_Sumbu_Filosofi.pdf,,,,,2025-10-01 08:09:18,2025-10-01T15:09:18.566497
577,Pajak Daerah dan Retribusi Daerah,1,2025,Kabupaten Hulu Sungai Utara,Kabupaten,,,,Pajak dan Retribusi Daerah,bpk,https://peraturan.bpk.go.id/Details/323659/perda-kab-hulu-sungai-utara-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/385499/Perda%20kab.%20HSU%20no.1%20Tahun%202025.pdf,docs\bpk\2025\Kabupaten_Hulu_Sungai_Utara\Pajak_Daerah_dan_Retribusi_Daerah.pdf,,,,,2025-10-01 08:09:18,2025-10-01T15:09:18.590273
578,Perubahan atas Peraturan Daerah Nomor 8 Tahun 2023 tentang Pajak Daerah dan Retribusi Daerah,1,2025,Kota Pekalongan,Kota,,,,Pajak dan Retribusi Daerah,bpk,https://peraturan.bpk.go.id/Details/324506/perda-kota-pekalongan-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/386305/2025perda3375001.pdf,docs\bpk\2025\Kota_Pekalongan\Perubahan_atas_Peraturan_Daerah_Nomor_8_Tahun_2023_tentang_Pajak_Daerah_dan_Retribusi_Daerah.pdf,,,,,2025-10-01 08:09:18,2025-10-01T15:09:18.666756
579,Pertanggungjawaban Pelaksanaan Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2024,1,2025,Kabupaten Kendal,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/323537/perda-kab-kendal-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/385370/PERDA_2025_001.pdf,docs\bpk\2025\Kabupaten_Kendal\Pertanggungjawaban_Pelaksanaan_Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2024.pdf,,,,,2025-10-01 08:09:18,2025-10-01T15:09:18.689806
580,Perubahan atas Peraturan Daerah Nomor 1 Tahun 2024 tentang Pajak Daerah dan Retribusi Daerah,1,2025,Kabupaten Banyumas,Kabupaten,,,,Pajak dan Retribusi Daerah,bpk,https://peraturan.bpk.go.id/Details/324139/perda-kab-banyumas-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/385955/Peraturan-Nomor-1-Tahun-2025.pdf,docs\bpk\2025\Kabupaten_Banyumas\Perubahan_atas_Peraturan_Daerah_Nomor_1_Tahun_2024_tentang_Pajak_Daerah_dan_Retribusi_Daerah.pdf,,,,,2025-10-01 08:09:18,2025-10-01T15:09:18.712267
581,Penjabaran Perubahan Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2024,17,2024,Kabupaten Pringsewu,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/310819/perda-kab-pringsewu-no-17-tahun-2024,https://peraturan.bpk.go.id/Download/371492/PERBUP%20PRINGSEWU%20NO%2017%20TAHUN%202024.pdf,docs\bpk\2024\Kabupaten_Pringsewu\Penjabaran_Perubahan_Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2024.pdf,,,,,2025-10-01 08:09:24,2025-10-01T15:09:24.801212
582,Pendidikan Pancasila Dan Wawasan Kebangsaan,17,2024,Kabupaten Temanggung,Kabupaten,,,,"Pendidikan, pendidikan dan pelatihan",bpk,https://peraturan.bpk.go.id/Details/315908/perda-kab-temanggung-no-17-tahun-2024,https://peraturan.bpk.go.id/Download/377061/Perda%20Temanggung%20No%2017%20Tahun%202024_OCR.pdf,docs\bpk\2024\Kabupaten_Temanggung\Pendidikan_Pancasila_Dan_Wawasan_Kebangsaan.pdf,,,,,2025-10-01 08:09:24,2025-10-01T15:09:24.946782
583,Rencana Pembangunan Jangka Panjang Daerah Tahun 2025 - 2045,17,2024,Provinsi Lampung,Provinsi,,,,"Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/315753/perda-prov-lampung-no-17-tahun-2024,https://peraturan.bpk.go.id/Download/376895/Rencana%20Pembangunan%20Jangka%20Panjang%20Daerah%20Tahun%202025-2045.pdf,docs\bpk\2024\Provinsi_Lampung\Rencana_Pembangunan_Jangka_Panjang_Daerah_Tahun_2025_2045.pdf,,,,,2025-10-01 08:09:25,2025-10-01T15:09:25.005381
584,Sistem Kerja di Lingkungan Pemerintah Daerah,17,2024,Kabupaten Tasikmalaya,Kabupaten,,,,Otonomi Daerah dan Pemerintah Daerah,bpk,https://peraturan.bpk.go.id/Details/318182/perda-kab-tasikmalaya-no-17-tahun-2024,https://peraturan.bpk.go.id/Download/379618/PERBUP%20TASIKMALAYA%20NOMOR%2017%20TAHUN%202024.pdf,docs\bpk\2024\Kabupaten_Tasikmalaya\Sistem_Kerja_di_Lingkungan_Pemerintah_Daerah.pdf,,,,,2025-10-01 08:09:25,2025-10-01T15:09:25.022434
585,ANGGARAN PENDAPATAN DAN BELANJA DAERAH TAHUN ANGGARAN 2025,17,2024,Kabupaten Kutai Kertanegara,Kabupaten,,,,,bpk,https://peraturan.bpk.go.id/Details/328833/perda-kab-kutai-kertanegara-no-17-tahun-2024,https://peraturan.bpk.go.id/Download/390715/Perda%20Kukar%2017-2024%20ttg%20.pdf,docs\bpk\2024\Kabupaten_Kutai_Kertanegara\ANGGARAN_PENDAPATAN_DAN_BELANJA_DAERAH_TAHUN_ANGGARAN_2025.pdf,,,,,2025-10-01 08:09:25,2025-10-01T15:09:25.044928
586,Penyelenggaraan Peternakan dan Kesehatan Hewan,16,2024,Kota Bekasi,Kota,,,,"Pangan, Pertanian dan Peternakan",bpk,https://peraturan.bpk.go.id/Details/321930/perda-kota-bekasi-no-16-tahun-2024,https://peraturan.bpk.go.id/Download/383693/Peraturan%20Daerah%20Kota%20Bekasi%20Nomor%2016%20Tahun%202024.pdf,docs\bpk\2024\Kota_Bekasi\Penyelenggaraan_Peternakan_dan_Kesehatan_Hewan.pdf,,,,,2025-10-01 08:09:25,2025-10-01T15:09:25.065808
587,Penyelenggaraan Pesantren,16,2024,Provinsi Lampung,Provinsi,,,,"Keagamaan, Ibadah, dan Penyelenggaraan Haji",bpk,https://peraturan.bpk.go.id/Details/309965/perda-prov-lampung-no-16-tahun-2024,https://peraturan.bpk.go.id/Download/370520/PERDA%20PROVINSI%20LAMPUNG%20NO%2016%20TAHUN%202024.pdf,docs\bpk\2024\Provinsi_Lampung\Penyelenggaraan_Pesantren.pdf,,,,,2025-10-01 08:09:25,2025-10-01T15:09:25.153013
588,Penggunaan Bahan Tambahan Pangan,16,2024,Kota Salatiga,Kota,,,,"Pangan, Pertanian dan Peternakan",bpk,https://peraturan.bpk.go.id/Details/314432/perda-kota-salatiga-no-16-tahun-2024,https://peraturan.bpk.go.id/Download/375393/Perda%20Salatiga%20Tahun%202024%20No%2016.pdf,docs\bpk\2024\Kota_Salatiga\Penggunaan_Bahan_Tambahan_Pangan.pdf,,,,,2025-10-01 08:09:25,2025-10-01T15:09:25.178838
589,Penyelenggaraan Kesehatan,16,2024,Kota Banjarbaru,Kota,,,,Kesehatan,bpk,https://peraturan.bpk.go.id/Details/313653/perda-kota-banjarbaru-no-16-tahun-2024,https://peraturan.bpk.go.id/Download/374550/PERDA%20KOTA%20BANJARBARU%20NO%2016%20TAHUN%202024.pdf,docs\bpk\2024\Kota_Banjarbaru\Penyelenggaraan_Kesehatan.pdf,,,,,2025-10-01 08:09:25,2025-10-01T15:09:25.199397
590,"Anggaran Pendapatan Dan Belanja Daerah 
Tahun Anggaran 2025",16,2024,Kabupaten Demak,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/315574/perda-kab-demak-no-16-tahun-2024,https://peraturan.bpk.go.id/Download/376672/2024%20perda%20demak%20no%2016_OCR.pdf,docs\bpk\2024\Kabupaten_Demak\Anggaran_Pendapatan_Dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:25,2025-10-01T15:09:25.246067
591,Pendirian Perseroan Terbatas Jakarta Industrial Estate Pulogadung (Perseroan Daerah),12,2024,Provinsi Daerah Khusus Ibukota Jakarta,Provinsi,,,,"BUMD / Badan Usaha Milik Daerah, Pengelolaan Keuangan Negara / Daerah, Perindustrian",bpk,https://peraturan.bpk.go.id/Details/319149/perda-prov-dki-jakarta-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/380700/PERDA%20NO.%2012%20TAHUN%202024.pdf,docs\bpk\2024\Provinsi_Daerah_Khusus_Ibukota_Jakarta\Pendirian_Perseroan_Terbatas_Jakarta_Industrial_Estate_Pulogadung_Perseroan_Daerah.pdf,,,,,2025-10-01 08:09:28,2025-10-01T15:09:28.864519
592,Rencana Pembangunan Jangka Panjang Daerah Tahun 2025 - 2045,12,2024,Kota Depok,Kota,,,,"Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/323737/perda-kota-depok-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/385575/Perda%20No%2012%20Kota%20Depok%202024.pdf,docs\bpk\2024\Kota_Depok\Rencana_Pembangunan_Jangka_Panjang_Daerah_Tahun_2025_2045.pdf,,,,,2025-10-01 08:09:28,2025-10-01T15:09:28.908449
593,ANGGARAN PENDAPATAN DAN BELANJA DAERAH TAHUN ANGGARAN 2025,12,2024,Provinsi Kalimantan Timur,Provinsi,,,,,bpk,https://peraturan.bpk.go.id/Details/324129/perda-prov-kalimantan-timur-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/385942/Perda%20Kaltim%2012-2024%20ttg%20Anggaran%20Pendapatan%20dan%20Belanja%20Daerah%20Tahun%20Anggaran%202025.pdf,docs\bpk\2024\Provinsi_Kalimantan_Timur\ANGGARAN_PENDAPATAN_DAN_BELANJA_DAERAH_TAHUN_ANGGARAN_2025.pdf,,,,,2025-10-01 08:09:28,2025-10-01T15:09:28.929451
594,Perubahan Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2024,12,2024,Provinsi Jawa Barat,Provinsi,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/323425/perda-prov-jawa-barat-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/385254/Perda%20Jabar%20No.%2012%20Tahun%202024.pdf,docs\bpk\2024\Provinsi_Jawa_Barat\Perubahan_Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2024.pdf,,,,,2025-10-01 08:09:28,2025-10-01T15:09:28.953529
595,Anggaran Pendapatan Dan Belanja Daerah Tahun Anggaran 2025,12,2024,Kabupaten Brebes,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/314009/perda-kab-brebes-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/374923/Perda%20Brebes%20122024.pdf,docs\bpk\2024\Kabupaten_Brebes\Anggaran_Pendapatan_Dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:28,2025-10-01T15:09:28.994271
596,Penyelenggaraan Perhubungan,12,2024,Kota Bandung,Kota,,,,"Transportasi Darat / Laut / Udara, Perizinan, Pelayanan Publik",bpk,https://peraturan.bpk.go.id/Details/315103/perda-kota-bandung-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/376136/Perda%20Kt%20Bdg%2012%202024%20Penyelenggaraan%20Perhubungan.pdf,docs\bpk\2024\Kota_Bandung\Penyelenggaraan_Perhubungan.pdf,,,,,2025-10-01 08:09:29,2025-10-01T15:09:29.031610
597,Anggaran Pendapatan Dan Belanja Daerah Tahun Anggaran 2025,12,2024,Kabupaten Karanganyar,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/314664/perda-kab-karanganyar-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/375655/Perda%20Karanganyar%20Tahun%202024%20No%2012_OCR.pdf,docs\bpk\2024\Kabupaten_Karanganyar\Anggaran_Pendapatan_Dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:29,2025-10-01T15:09:29.065135
