id,title,number,year,region_name,region_type,region_code,category,subject,status,source,detail_url,pdf_url,pdf_path,description,enacted_date,published_date,metadata,scraped_at,updated_at
571,PEMAJUAN KEBUDAYAAN DAERAH,2,2025,Kabupaten Bondowoso,Kabupaten,,,,Pariwisata dan Kebudayaan,bpk,https://peraturan.bpk.go.id/Details/318831/perda-kab-bondowoso-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/380364/2025pd002.pdf,docs\bpk\2025\Kabupaten_Bondowoso\PEMAJUAN_KEBUDAYAAN_DAERAH.pdf,,,,,2025-10-01 08:09:16,2025-10-01T15:09:16.155913
572,Perubahan Ketiga atas Peraturan Daerah Kabupaten Rembang Nomor 5 Tahun 2016 tentang Pembentukan dan Susunan Perangkat Daerah Kabupaten Rembang,2,2025,Kabupaten Rembang,Kabupaten,,,,"Administrasi dan Tata Usaha Negara, Struktur Organisasi",bpk,https://peraturan.bpk.go.id/Details/319967/perda-kab-rembang-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/381586/perda%20rbg_2_th_2025.pdf,docs\bpk\2025\Kabupaten_Rembang\Perubahan_Ketiga_atas_Peraturan_Daerah_Kabupaten_Rembang_Nomor_5_Tahun_2016_tentang_Pembentukan_dan.pdf,,,,,2025-10-01 08:09:16,2025-10-01T15:09:16.197081
573,Fasilitasi Pencegahan dan Pemberantasan Penyalahgunaan dan Peredaran Gelap Narkotika dan Prekursor Narkotika,2,2025,Kabupaten Grobogan,Kabupaten,,,,Narkotika,bpk,https://peraturan.bpk.go.id/Details/320207/perda-kab-grobogan-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/381844/2025pd3315002.pdf,docs\bpk\2025\Kabupaten_Grobogan\Fasilitasi_Pencegahan_dan_Pemberantasan_Penyalahgunaan_dan_Peredaran_Gelap_Narkotika_dan_Prekursor_N.pdf,,,,,2025-10-01 08:09:16,2025-10-01T15:09:16.221697
574,Pengelolaan Barang Milik Daerah,2,2025,Provinsi Sulawesi Barat,Provinsi,,,,Pengelolaan Barang Milik Negara / Daerah,bpk,https://peraturan.bpk.go.id/Details/321313/perda-prov-sulawesi-barat-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/383056/SALINAN%20PERDA%20NOMOR%202%20TAHUN%202025.pdf,docs\bpk\2025\Provinsi_Sulawesi_Barat\Pengelolaan_Barang_Milik_Daerah.pdf,,,,,2025-10-01 08:09:16,2025-10-01T15:09:16.307717
575,Perlindungan dan Pengelolaan Lingkungan Hidup,2,2025,Kabupaten Karawang,Kabupaten,,,,Lingkungan Hidup,bpk,https://peraturan.bpk.go.id/Details/320999/perda-kab-karawang-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/382739/Perda%20Kab%20Karawang%20No%202%20Tahun%202025.pdf,docs\bpk\2025\Kabupaten_Karawang\Perlindungan_dan_Pengelolaan_Lingkungan_Hidup.pdf,,,,,2025-10-01 08:09:16,2025-10-01T15:09:16.389692
576,Penyelenggaraan Kabupaten Layak Anak,2,2025,Kabupaten Pacitan,Kabupaten,,,,"Keluarga, Perlindungan Anak, Perempuan / Wanita",bpk,https://peraturan.bpk.go.id/Details/323343/perda-kab-pacitan-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/385172/PERDA_NO_002_TAHUN_2025_-SALINAN-_PENYELENGGARAAN_.pdf,docs\bpk\2025\Kabupaten_Pacitan\Penyelenggaraan_Kabupaten_Layak_Anak.pdf,,,,,2025-10-01 08:09:16,2025-10-01T15:09:16.409724
577,Perusahaan Perseroan Daerah Bank Perekonomian Rakyat Syariah Bhakti Sumekar,2,2025,Kabupaten Sumenep,Kabupaten,,,,BUMD / Badan Usaha Milik Daerah,bpk,https://peraturan.bpk.go.id/Details/323406/perda-kab-sumenep-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/385235/PERDA%2002%202025%20ttg%20Perusahaan%20Perseroan%20Daerah%20Bank%20Perekonomian%20Rakyat%20Syariah%20Bhakti%20Sumekar.pdf,docs\bpk\2025\Kabupaten_Sumenep\Perusahaan_Perseroan_Daerah_Bank_Perekonomian_Rakyat_Syariah_Bhakti_Sumekar.pdf,,,,,2025-10-01 08:09:16,2025-10-01T15:09:16.432358
578,"Penyerahan dan Pengelolaan Prasarana, Sarana dan Utilitas Umum Perumahan",2,2025,Kabupaten Kebumen,Kabupaten,,,,"Perumahan, Permukiman",bpk,https://peraturan.bpk.go.id/Details/324327/perda-kab-kebumen-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/386120/2025perda33052.pdf,docs\bpk\2025\Kabupaten_Kebumen\Penyerahan_dan_Pengelolaan_Prasarana_Sarana_dan_Utilitas_Umum_Perumahan.pdf,,,,,2025-10-01 08:09:16,2025-10-01T15:09:16.465853
579,PENYELENGGARAAN KETERTIBAN UMUM DAN KETENTERAMAN MASYARAKAT SERTA PERLINDUNGAN MASYARAKAT,2,2025,Kabupaten Kutai Timur,Kabupaten,,,,"Kesejahteraan Rakyat, Kesejahteraan Sosial",bpk,https://peraturan.bpk.go.id/Details/324704/perda-kab-kutai-timur-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/386474/2025pdkutaitimur002.pdf,docs\bpk\2025\Kabupaten_Kutai_Timur\PENYELENGGARAAN_KETERTIBAN_UMUM_DAN_KETENTERAMAN_MASYARAKAT_SERTA_PERLINDUNGAN_MASYARAKAT.pdf,,,,,2025-10-01 08:09:16,2025-10-01T15:09:16.488404
580,Perubahan atas Peraturan Daerah Kota Bandung Nomor 1 Tahun 2024 tentang Pajak Daerah dan Retribusi Daerah,2,2025,Kota Bandung,Kota,,,,"Pengelolaan Keuangan Negara / Daerah, Pajak dan Retribusi Daerah",bpk,https://peraturan.bpk.go.id/Details/325084/perda-kota-bandung-no-2-tahun-2025,https://peraturan.bpk.go.id/Download/386844/Perda%20Kota%20Bandung%20No.%202%20Tahun%202025.pdf,docs\bpk\2025\Kota_Bandung\Perubahan_atas_Peraturan_Daerah_Kota_Bandung_Nomor_1_Tahun_2024_tentang_Pajak_Daerah_dan_Retribusi_D.pdf,,,,,2025-10-01 08:09:16,2025-10-01T15:09:16.508896
581,Pendidikan dan Pembinaan Wawasan Kebangsaan,1,2025,Kabupaten Karawang,Kabupaten,,,,Pendidikan,bpk,https://peraturan.bpk.go.id/Details/320977/perda-kab-karawang-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/382718/Perda%20Kab%20Karawang%20No%201%20Tahun%202025.pdf,docs\bpk\2025\Kabupaten_Karawang\Pendidikan_dan_Pembinaan_Wawasan_Kebangsaan.pdf,,,,,2025-10-01 08:09:19,2025-10-01T15:09:19.941933
582,Rencana Tata Ruang Wilayah Kabupaten Muaro Jambi Tahun 2025-2045,1,2025,Kabupaten Muaro Jambi,Kabupaten,,,,"Agraria, Pertanahan, Tata Ruang",bpk,https://peraturan.bpk.go.id/Details/320820/perda-kab-muaro-jambi-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/382559/PERDA%20NOMOR%201%20TAHUN%202025%20TENTANG%20RTRW%20KAB%20MUARO%20JAMBI.pdf,docs\bpk\2025\Kabupaten_Muaro_Jambi\Rencana_Tata_Ruang_Wilayah_Kabupaten_Muaro_Jambi_Tahun_2025_2045.pdf,,,,,2025-10-01 08:09:19,2025-10-01T15:09:19.983735
583,Anggaran Pendapatan dan Belanja Daerah Kabupaten Sarolangun Tahun Anggaran 2025,1,2025,Kabupaten Sarolangun,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/321113/perda-kab-sarolangun-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/382854/Perda%20Nomor%201%20Tahun%202025.pdf,docs\bpk\2025\Kabupaten_Sarolangun\Anggaran_Pendapatan_dan_Belanja_Daerah_Kabupaten_Sarolangun_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:20,2025-10-01T15:09:20.045722
584,"PERUSAHAAN PERSEROAN DAERAH BANK PEREKONOMIAN RAKYAT
ARTHA KANJURUHAN PEMERINTAH KABUPATEN MALANG",1,2025,Kabupaten Malang,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/322430/perda-kab-malang-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/384228/Perda%201%20Tahun%202025%20ttg%20BPR%20Artha%20Kanjuruan.pdf,docs\bpk\2025\Kabupaten_Malang\PERUSAHAAN_PERSEROAN_DAERAH_BANK_PEREKONOMIAN_RAKYAT_ARTHA_KANJURUHAN_PEMERINTAH_KABUPATEN_MALANG.pdf,,,,,2025-10-01 08:09:20,2025-10-01T15:09:20.106833
585,Penyelenggaraan Bantuan Hukum bagi Masyarakat Miskin,1,2025,Kabupaten Pacitan,Kabupaten,,,,"Otonomi Daerah dan Pemerintah Daerah, Jaringan Dokumentasi dan Informasi Hukum / JDIH",bpk,https://peraturan.bpk.go.id/Details/323233/perda-kab-pacitan-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/385057/PERDA_NO_001_TAHUN_2025_-SALINAN-_PENYELENGGARAAN_.pdf,docs\bpk\2025\Kabupaten_Pacitan\Penyelenggaraan_Bantuan_Hukum_bagi_Masyarakat_Miskin.pdf,,,,,2025-10-01 08:09:20,2025-10-01T15:09:20.128401
586,Desa Wisata,1,2025,Kabupaten Sumenep,Kabupaten,,,,Pariwisata dan Kebudayaan,bpk,https://peraturan.bpk.go.id/Details/323405/perda-kab-sumenep-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/385234/PERDA%2001%202025%20ttg%20Desa%20Wisata.pdf,docs\bpk\2025\Kabupaten_Sumenep\Desa_Wisata.pdf,,,,,2025-10-01 08:09:20,2025-10-01T15:09:20.162096
587,Perusahaan Persero Daerah Bank Perekonomian Rakyat Bank Daerah Lamongan,1,2025,Kabupaten Lamongan,Kabupaten,,,,BUMD / Badan Usaha Milik Daerah,bpk,https://peraturan.bpk.go.id/Details/323570/perda-kab-lamongan-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/385405/1%20PERUSAHAAN%20PERSEROAN%20DAERAH%20BANK%20PEREKONOMIAN%20RAKYAT%20BANK%20DAERAH%20LAMONGAN.pdf,docs\bpk\2025\Kabupaten_Lamongan\Perusahaan_Persero_Daerah_Bank_Perekonomian_Rakyat_Bank_Daerah_Lamongan.pdf,,,,,2025-10-01 08:09:20,2025-10-01T15:09:20.252577
588,Penyelenggaraan Pelindungan dan Pemberdayaan Perempuan,1,2025,Kabupaten Kebumen,Kabupaten,,,,"Keluarga, Perlindungan Anak, Perempuan / Wanita",bpk,https://peraturan.bpk.go.id/Details/324317/perda-kab-kebumen-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/386117/2025perda33051.pdf,docs\bpk\2025\Kabupaten_Kebumen\Penyelenggaraan_Pelindungan_dan_Pemberdayaan_Perempuan.pdf,,,,,2025-10-01 08:09:20,2025-10-01T15:09:20.273344
589,"Perubahan Atas Peraturan Daerah Kabupaten Indramayu Nomor 1 Tahun 2024
Tentang Pajak Daerah Dan Retribusi Daerah",1,2025,Kabupaten Indramayu,Kabupaten,,,,Pajak dan Retribusi Daerah,bpk,https://peraturan.bpk.go.id/Details/324788/perda-kab-indramayu-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/386565/Perda%20Kabupaten%20Indramayu%20Nomor%201%20Tahun%202025.pdf,docs\bpk\2025\Kabupaten_Indramayu\Perubahan_Atas_Peraturan_Daerah_Kabupaten_Indramayu_Nomor_1_Tahun_2024_Tentang_Pajak_Daerah_Dan_Ret.pdf,,,,,2025-10-01 08:09:20,2025-10-01T15:09:20.295944
590,PENCEGAHAN DAN PENANGGULANGAN BAHAYA KEBAKARAN DAN PENYELAMATAN,1,2025,Kabupaten Kutai Timur,Kabupaten,,,,,bpk,https://peraturan.bpk.go.id/Details/324675/perda-kab-kutai-timur-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/386453/2025pdkutaitimur001.pdf,docs\bpk\2025\Kabupaten_Kutai_Timur\PENCEGAHAN_DAN_PENANGGULANGAN_BAHAYA_KEBAKARAN_DAN_PENYELAMATAN.pdf,,,,,2025-10-01 08:09:20,2025-10-01T15:09:20.316768
591,Petunjuk Teknis Penggunaan Dana Desa Tahun 2024,20,2024,Kabupaten Jombang,Kabupaten,,,,Desa,bpk,https://peraturan.bpk.go.id/Details/321881/perda-kab-jombang-no-20-tahun-2024,https://peraturan.bpk.go.id/Download/383640/PERBUP%20NOMOR%2020%20TAHUN%202024%20TENTANG%20PETUNJUK%20TEKNIS%20PENGGUNAAN%20DANA%20DESA.pdf,docs\bpk\2024\Kabupaten_Jombang\Petunjuk_Teknis_Penggunaan_Dana_Desa_Tahun_2024.pdf,,,,,2025-10-01 08:09:22,2025-10-01T15:09:22.532620
592,"Tarif 
Layanan  Pendidikan,  Pelatihan,  dan  Penelitian  pada 
Badan Layanan  Umum  Daerah;",20,2024,Kabupaten Gunungkidul,Kabupaten,,,,"Badan Layanan Umum, pendidikan dan pelatihan",bpk,https://peraturan.bpk.go.id/Details/309890/perda-kab-gunungkidul-no-20-tahun-2024,https://peraturan.bpk.go.id/Download/370441/PERBUP%20Nomor%2020%20Tahun%202024.pdf,docs\bpk\2024\Kabupaten_Gunungkidul\Tarif_Layanan_Pendidikan_Pelatihan_dan_Penelitian_pada_Badan_Layanan_Umum_Daerah.pdf,,,,,2025-10-01 08:09:22,2025-10-01T15:09:22.600784
593,Batas Desa Persiapan Monggas Bersatu Kecamatan Kopang,19,2024,Kabupaten Lombok Tengah,Kabupaten,,,,"Agraria, Pertanahan, Tata Ruang, Desa",bpk,https://peraturan.bpk.go.id/Details/317678/perda-kab-lombok-tengah-no-19-tahun-2024,https://peraturan.bpk.go.id/Download/379062/Perbup%20Kabupaten%20Lombok%20Tengah%20Nomor%2019%20Tahun%202024.pdf,docs\bpk\2024\Kabupaten_Lombok_Tengah\Batas_Desa_Persiapan_Monggas_Bersatu_Kecamatan_Kopang.pdf,,,,,2025-10-01 08:09:22,2025-10-01T15:09:22.645809
594,Penanggulangan Penyakit Menular,19,2024,Kota Bekasi,Kota,,,,Kesehatan,bpk,https://peraturan.bpk.go.id/Details/322005/perda-kota-bekasi-no-19-tahun-2024,https://peraturan.bpk.go.id/Download/383776/Peraturan%20Daerah%20Kota%20Bekasi%20Nomor%2019%20Tahun%202024.pdf,docs\bpk\2024\Kota_Bekasi\Penanggulangan_Penyakit_Menular.pdf,,,,,2025-10-01 08:09:22,2025-10-01T15:09:22.690415
595,"PERUBAHAN ATAS PERATURAN WALI KOTA PALOPO
NOMOR 40 TAHUN 2023 TENTANG PENJABARAN ANGGARAN PENDAPATAN DAN BELANJA DAERAH TAHUN ANGGARAN 2024",19,2024,Kota Palopo,Kota,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/311208/perda-kota-palopo-no-19-tahun-2024,https://peraturan.bpk.go.id/Download/371884/Peraturan%20Walikota%20Palopo%20No.%2019%20Tahun%202024.pdf,docs\bpk\2024\Kota_Palopo\PERUBAHAN_ATAS_PERATURAN_WALI_KOTA_PALOPO_NOMOR_40_TAHUN_2023_TENTANG_PENJABARAN_ANGGARAN_PENDAPATA.pdf,,,,,2025-10-01 08:09:22,2025-10-01T15:09:22.719641
596,Anggaran Pendapatan Dan Belanja Daerah Provinsi Lampung Tahun Anggaran 2025,19,2024,Provinsi Lampung,Provinsi,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/315728/perda-prov-lampung-no-19-tahun-2024,https://peraturan.bpk.go.id/Download/376866/Anggaran%20Pendapatan%20dan%20Belanja%20Daerah%20Provinsi%20Lampung%20Tahun%20Anggaran%202025.pdf,docs\bpk\2024\Provinsi_Lampung\Anggaran_Pendapatan_Dan_Belanja_Daerah_Provinsi_Lampung_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:22,2025-10-01T15:09:22.746434
597,"Perubahan Atas Peraturan Bupati Nomor 76 Tahun 2023 Tentang Besaran Bantuan Keuangan Khusus Alokasi Dana Desa, Bagi Hasil Pajak Daerah Dan Bagi Hasil Retribusi Daerah Di Kabupaten Sidoarjo Tahun Anggaran 2024",18,2024,Kabupaten Sidoarjo,Kabupaten,,,,Dana Desa,bpk,https://peraturan.bpk.go.id/Details/296237/perda-kab-sidoarjo-no-18-tahun-2024,https://peraturan.bpk.go.id/Download/355648/Peraturan%20Bupati%20Nomor%2018%20Tahun%202024.pdf,docs\bpk\2024\Kabupaten_Sidoarjo\Perubahan_Atas_Peraturan_Bupati_Nomor_76_Tahun_2023_Tentang_Besaran_Bantuan_Keuangan_Khusus_Alokasi.pdf,,,,,2025-10-01 08:09:22,2025-10-01T15:09:22.794280
598,Penataan dan Pemberdayaan Pedagang Kaki Lima,18,2024,Kota Bekasi,Kota,,,,"Perlindungan Usaha, Perusahaan, Badan Usaha, Perdagangan",bpk,https://peraturan.bpk.go.id/Details/322003/perda-kota-bekasi-no-18-tahun-2024,https://peraturan.bpk.go.id/Download/383775/Peraturan%20Daerah%20Kota%20Bekasi%20Nomor%2018%20Tahun%202024.pdf,docs\bpk\2024\Kota_Bekasi\Penataan_dan_Pemberdayaan_Pedagang_Kaki_Lima.pdf,,,,,2025-10-01 08:09:22,2025-10-01T15:09:22.911495
599,"PERUBAHAN KEDUA ATAS PERATURAN BUPATI NOMOR 3 TAHUN 2024 TENTANG PERJALANAN DINAS BAGI PEJABAT NEGARA, PIMPINAN DAN ANGGOTA DEWAN PERWAKILAN RAKYAT DAERAH, APARATUR SIPIL NEGARA, PEGAWAI TIDAK TETAP DAN PERSONIL LAINNYA DALAM LINGKUP PEMERINTAH DAERAH",18,2024,Kabupaten Sinjai,Kabupaten,,,,Otonomi Daerah dan Pemerintah Daerah,bpk,https://peraturan.bpk.go.id/Details/309294/perda-kab-sinjai-no-18-tahun-2024,"https://peraturan.bpk.go.id/Download/369793/PERATURAN%20BUPATI%20SINJAI%20NOMOR%2018%20TAHUN%202024%20TENTANG%20PERUBAHAN%20KEDUA%20ATAS%20PERATURAN%20BUPATI%20NOMOR%203%20TAHUN%202024%20TENTANG%20PERJALANAN%20DINAS%20BAGI%20PEJABAT%20NEGARA,%20PIMPINAN%20DAN%20DPRD,%20ASN%20TIDAK%20TETAP%20DAN%20PERSONIL%20LAIN.pdf",docs\bpk\2024\Kabupaten_Sinjai\PERUBAHAN_KEDUA_ATAS_PERATURAN_BUPATI_NOMOR_3_TAHUN_2024_TENTANG_PERJALANAN_DINAS_BAGI_PEJABAT_NEGAR.pdf,,,,,2025-10-01 08:09:23,2025-10-01T15:09:23.012873
600,Pengendalian dan Pengawasan Peredaran Minuman Beralkohol,17,2024,Kota Bekasi,Kota,,,,Perekonomian,bpk,https://peraturan.bpk.go.id/Details/321931/perda-kota-bekasi-no-17-tahun-2024,https://peraturan.bpk.go.id/Download/383694/Peraturan%20Daerah%20Kota%20Bekasi%20Nomor%2017%20Tahun%202024.pdf,docs\bpk\2024\Kota_Bekasi\Pengendalian_dan_Pengawasan_Peredaran_Minuman_Beralkohol.pdf,,,,,2025-10-01 08:09:23,2025-10-01T15:09:23.086291
601,Penyelenggaraan Penanaman Modal,12,2024,Kabupaten Purworejo,Kabupaten,,,,Penanaman Modal dan Investasi,bpk,https://peraturan.bpk.go.id/Details/310177/perda-kab-purworejo-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/370775/PERDA%2012%20TAHUN%202024.pdf,docs\bpk\2024\Kabupaten_Purworejo\Penyelenggaraan_Penanaman_Modal.pdf,,,,,2025-10-01 08:09:28,2025-10-01T15:09:28.575030
602,RENCANA PEMBANGUNAN JANGKA PANJANG DAERAH PROVINSI JAMBI TAHUN 2025-2045,12,2024,Provinsi Jambi,Provinsi,,,,"Administrasi dan Tata Usaha Negara, APBD",bpk,https://peraturan.bpk.go.id/Details/310248/perda-prov-jambi-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/370853/PERDA%2012%20TAHUN%202024.pdf,docs\bpk\2024\Provinsi_Jambi\RENCANA_PEMBANGUNAN_JANGKA_PANJANG_DAERAH_PROVINSI_JAMBI_TAHUN_2025_2045.pdf,,,,,2025-10-01 08:09:28,2025-10-01T15:09:28.618607
603,"Anggaran Pendapatan Dan Belanja Daerah
Tahun Anggaran 2025",12,2024,Kabupaten Kudus,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/314294/perda-kab-kudus-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/375222/Perda%20Kudus%2012%202024_compressed.pdf,docs\bpk\2024\Kabupaten_Kudus\Anggaran_Pendapatan_Dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:28,2025-10-01T15:09:28.641873
604,Penanaman Modal,12,2024,Kabupaten Magelang,Kabupaten,,,,Penanaman Modal dan Investasi,bpk,https://peraturan.bpk.go.id/Details/314361/perda-kab-magelang-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/375308/Perda%20Kab%20Magelang%2012%202024.pdf,docs\bpk\2024\Kabupaten_Magelang\Penanaman_Modal.pdf,,,,,2025-10-01 08:09:28,2025-10-01T15:09:28.664636
605,Penyelenggaraan Penanggulangan Bahaya Kebakaran dan Penyelamatan,12,2024,Kabupaten Banjarnegara,Kabupaten,,,,"Bantuan, Sumbangan, Bencana / Kebencanaan, dan Penanggulangan Bencana",bpk,https://peraturan.bpk.go.id/Details/314394/perda-kab-banjarnegara-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/375345/12_PENANGGULANGAN%20KEBAKARAN%20DAN%20PENYELAMATAN.pdf,docs\bpk\2024\Kabupaten_Banjarnegara\Penyelenggaraan_Penanggulangan_Bahaya_Kebakaran_dan_Penyelamatan.pdf,,,,,2025-10-01 08:09:28,2025-10-01T15:09:28.687071
606,Perpustakaan,12,2024,Kabupaten Sukoharjo,Kabupaten,,,,Perpustakaan,bpk,https://peraturan.bpk.go.id/Details/314484/perda-kab-sukoharjo-no-12-tahun-2024,https://peraturan.bpk.go.id/Download/375455/Perda%20Sukoharjo%20Nomor%2012%20Tahun%202024_signed_OCR.pdf,docs\bpk\2024\Kabupaten_Sukoharjo\Perpustakaan.pdf,,,,,2025-10-01 08:09:28,2025-10-01T15:09:28.707827
