id,title,number,year,region_name,region_type,region_code,category,subject,status,source,detail_url,pdf_url,pdf_path,description,enacted_date,published_date,metadata,scraped_at,updated_at
573,"Perubahan Nama dan Bentuk Hukum Perusahaan Umum Daerah Bank Perkreditan Rakyat
Rokan Hulu Menjadi Perusahaan Perseroan Daerah Bank Perekonomian Rakyat Rokan Hulu",3,2025,Kabupaten Rokan Hulu,Kabupaten,,,,BUMD / Badan Usaha Milik Daerah,bpk,https://peraturan.bpk.go.id/Details/326766/perda-kab-rokan-hulu-no-3-tahun-2025,https://peraturan.bpk.go.id/Download/388547/PERDA%20NO%203%20TAHUN%202025.pdf,docs\bpk\2025\Kabupaten_Rokan_Hulu\Perubahan_Nama_dan_Bentuk_Hukum_Perusahaan_Umum_Daerah_Bank_Perkreditan_Rakyat_Rokan_Hulu_Menjadi_P.pdf,,,,,2025-10-01 08:09:15,2025-10-01T15:09:15.240163
574,Pelindungan dan Pengembangan Produk Unggulan Daerah,3,2025,Kabupaten Purwakarta,Kabupaten,,,,"Perlindungan Usaha, Perusahaan, Badan Usaha, Perdagangan",bpk,https://peraturan.bpk.go.id/Details/327515/perda-kab-purwakarta-no-3-tahun-2025,https://peraturan.bpk.go.id/Download/389289/Perda%20Purwakarta%20No.%203%20Tahun%202025.pdf,docs\bpk\2025\Kabupaten_Purwakarta\Pelindungan_dan_Pengembangan_Produk_Unggulan_Daerah.pdf,,,,,2025-10-01 08:09:15,2025-10-01T15:09:15.349795
575,Fasilitasi Pencegahan dan Pemberantasan Penyalahgunaan dan Peredaran Gelap Narkotika dan Prekursor Narkotika,3,2025,Kabupaten Tanggamus,Kabupaten,,,,Narkotika,bpk,https://peraturan.bpk.go.id/Details/328031/perda-kab-tanggamus-no-3-tahun-2025,https://peraturan.bpk.go.id/Download/389841/Perda%20No.%203%20Tahun%202025%20ttg%20Fasilitasi%20Pencegahan%20dan%20Pemberantasan%20Penyalahgunaan%20Peredaran%20Gelap%20Narkotika..._OCR.pdf,docs\bpk\2025\Kabupaten_Tanggamus\Fasilitasi_Pencegahan_dan_Pemberantasan_Penyalahgunaan_dan_Peredaran_Gelap_Narkotika_dan_Prekursor_N.pdf,,,,,2025-10-01 08:09:15,2025-10-01T15:09:15.379669
576,Perubahan atas Peraturan Daerah Kabupaten Ogan Komering Ulu Timur Nomor 1 Tahun 2024 tentang Pajak Daerah dan Retribusi Daerah.,3,2025,Kabupaten Ogan Komering Ulu Timur,Kabupaten,,,,Perpajakan,bpk,https://peraturan.bpk.go.id/Details/324969/perda-kab-ogan-komering-ulu-timur-no-3-tahun,https://peraturan.bpk.go.id/Download/386735/Perda%20Kab%20OKUT%20No%203%20Tahun%202025.pdf,docs\bpk\2025\Kabupaten_Ogan_Komering_Ulu_Timur\Perubahan_atas_Peraturan_Daerah_Kabupaten_Ogan_Komering_Ulu_Timur_Nomor_1_Tahun_2024_tentang_Pajak_D.pdf,,,,,2025-10-01 08:09:15,2025-10-01T15:09:15.402326
577,Perlindungan dan Pengelolaan Lingkungan Hidup,3,2025,Kabupaten Sragen,Kabupaten,,,,Lingkungan Hidup,bpk,https://peraturan.bpk.go.id/Details/328098/perda-kab-sragen-no-3-tahun-2025,https://peraturan.bpk.go.id/Download/389950/Perda%20No%203%20Tahun%202025.pdf,docs\bpk\2025\Kabupaten_Sragen\Perlindungan_dan_Pengelolaan_Lingkungan_Hidup.pdf,,,,,2025-10-01 08:09:15,2025-10-01T15:09:15.425589
578,Perubahan Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2025,3,2025,Kabupaten Banjarnegara,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/328341/perda-kab-banjarnegara-no-3-tahun-2025,https://peraturan.bpk.go.id/Download/390194/3_PERUBAHAN%20APBD.pdf,docs\bpk\2025\Kabupaten_Banjarnegara\Perubahan_Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:15,2025-10-01T15:09:15.556399
579,Penyelenggaraan Penanaman Modal,3,2025,Kabupaten Bojonegoro,Kabupaten,,,,Penanaman Modal dan Investasi,bpk,https://peraturan.bpk.go.id/Details/327022/perda-kab-bojonegoro-no-3-tahun-2025,https://peraturan.bpk.go.id/Download/388849/PERDA_NO_3_TH_2025_TTG_PENYELENGGARAAN_PENANAMAN_M.pdf,docs\bpk\2025\Kabupaten_Bojonegoro\Penyelenggaraan_Penanaman_Modal.pdf,,,,,2025-10-01 08:09:15,2025-10-01T15:09:15.646074
580,Perubahan atas Peraturan Daerah Nomor 19 Tahun 2017 tentang Hak Keuangan dan Administratif Pimpinan dan Anggota Dewan Perwakilan Rakyat Daerah,3,2025,Kota Madiun,Kota,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/328779/perda-kota-madiun-no-3-tahun-2025,https://peraturan.bpk.go.id/Download/390660/3%202025.pdf,docs\bpk\2025\Kota_Madiun\Perubahan_atas_Peraturan_Daerah_Nomor_19_Tahun_2017_tentang_Hak_Keuangan_dan_Administratif_Pimpinan.pdf,,,,,2025-10-01 08:09:15,2025-10-01T15:09:15.668295
581,Pertanggungjawaban Pelaksanaan Anggaran Pendapatan Dan Belanja Daerah Tahun Anggaran 2024,3,2025,Kabupaten Majene,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/328963/perda-kab-majene-no-3-tahun-2025,https://peraturan.bpk.go.id/Download/390861/Perda%20Majene%20Nomor%203%20Tahun%202025.pdf,docs\bpk\2025\Kabupaten_Majene\Pertanggungjawaban_Pelaksanaan_Anggaran_Pendapatan_Dan_Belanja_Daerah_Tahun_Anggaran_2024.pdf,,,,,2025-10-01 08:09:15,2025-10-01T15:09:15.690595
582,Rencana Pembangunan Jangka Menengah Daerah Tahun 2025-2029,3,2025,Kabupaten Konawe Utara,Kabupaten,,,,"Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/328445/perda-kab-konawe-utara-no-3-tahun-2025,https://peraturan.bpk.go.id/Download/390298/PERDA%20NO%203%20THN%202025.pdf,docs\bpk\2025\Kabupaten_Konawe_Utara\Rencana_Pembangunan_Jangka_Menengah_Daerah_Tahun_2025_2029.pdf,,,,,2025-10-01 08:09:15,2025-10-01T15:09:15.711999
583,Fasilitasi Pencegahan dan Pemberantasan Penyalahgunaan dan Peredaran Gelap Narkotika dan Prekursor Narkotika,1,2025,Kabupaten Rokan Hilir,Kabupaten,,,,Narkotika,bpk,https://peraturan.bpk.go.id/Details/322870/perda-kab-rokan-hilir-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/384678/Perda%20No.%201%20Tahun%202025.pdf,docs\bpk\2025\Kabupaten_Rokan_Hilir\Fasilitasi_Pencegahan_dan_Pemberantasan_Penyalahgunaan_dan_Peredaran_Gelap_Narkotika_dan_Prekursor_N.pdf,,,,,2025-10-01 08:09:16,2025-10-01T15:09:16.565675
584,Rencana Pembangunan Jangka Panjang Daerah Tahun 2025,1,2025,Kabupaten Buton Utara,Kabupaten,,,,"Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/322309/perda-kab-buton-utara-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/384103/PERDA%20NOMOR%201%20TAHUN%202025.pdf,docs\bpk\2025\Kabupaten_Buton_Utara\Rencana_Pembangunan_Jangka_Panjang_Daerah_Tahun_2025.pdf,,,,,2025-10-01 08:09:16,2025-10-01T15:09:16.702349
585,"Perubahan Kedua Atas Peraturan Daerah Kabupaten Buton Nomor 1 Tahun 2020 tentang Tata Cara Pemilihan, Pengangkatan, dan Pemberhentian Kepala Desa",1,2025,Kabupaten Buton,Kabupaten,,,,"Desa, Kebijakan Pemerintah",bpk,https://peraturan.bpk.go.id/Details/323270/perda-kab-buton-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/385095/PERDA%20NO%201%20TAHUN%202025.pdf,docs\bpk\2025\Kabupaten_Buton\Perubahan_Kedua_Atas_Peraturan_Daerah_Kabupaten_Buton_Nomor_1_Tahun_2020_tentang_Tata_Cara_Pemilihan.pdf,,,,,2025-10-01 08:09:16,2025-10-01T15:09:16.828008
586,Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2025,1,2025,Provinsi Sulawesi Tenggara,Provinsi,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/322665/perda-prov-sulawesi-tenggara-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/384469/PERDA%20NO%201%20TAHUN%202025.pdf,docs\bpk\2025\Provinsi_Sulawesi_Tenggara\Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:16,2025-10-01T15:09:16.856015
587,Perubahan Kedua atas Peraturan Daerah Kabupaten Kolaka Nomor 9 Tahun 2012 Tentang Biaya Transportasi bagi Jemaah Haji Reguler dan Panitia Penyelenggara Kabupaten Kolaka,1,2025,Kabupaten Kolaka,Kabupaten,,,,"Keagamaan, Ibadah, dan Penyelenggaraan Haji, Transportasi Darat / Laut / Udara",bpk,https://peraturan.bpk.go.id/Details/322443/perda-kab-kolaka-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/384241/PERDA%20NO.%201%20TAHUN%202025.pdf,docs\bpk\2025\Kabupaten_Kolaka\Perubahan_Kedua_atas_Peraturan_Daerah_Kabupaten_Kolaka_Nomor_9_Tahun_2012_Tentang_Biaya_Transportasi.pdf,,,,,2025-10-01 08:09:16,2025-10-01T15:09:16.885652
588,Anggaran Pendapatan Dan Belanja Daerah Tahun Anggaran 2025,1,2025,Kabupaten Muna,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/322986/perda-kab-muna-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/384796/PERDA%20MUNA%20NOMOR%201%20TAHUN%202025.pdf,docs\bpk\2025\Kabupaten_Muna\Anggaran_Pendapatan_Dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:16,2025-10-01T15:09:16.912305
589,Penyelenggaraan Riset dan Inovasi Daerah,1,2025,Provinsi Jawa Barat,Provinsi,,,,"Ilmu Pengetahuan dan Teknologi, Otonomi Daerah dan Pemerintah Daerah",bpk,https://peraturan.bpk.go.id/Details/323325/perda-prov-jawa-barat-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/385151/Perda%20Jabar%20No.%201%20Tahun%202025.pdf,docs\bpk\2025\Provinsi_Jawa_Barat\Penyelenggaraan_Riset_dan_Inovasi_Daerah.pdf,,,,,2025-10-01 08:09:16,2025-10-01T15:09:16.940876
590,Pelestarian dan Pengelolaan Cagar Budaya,1,2025,Kota Ambon,Kota,,,,Pariwisata dan Kebudayaan,bpk,https://peraturan.bpk.go.id/Details/322393/perda-kota-ambon-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/384189/PERDA%20NO.1%20TAHUN%202025.pdf,docs\bpk\2025\Kota_Ambon\Pelestarian_dan_Pengelolaan_Cagar_Budaya.pdf,,,,,2025-10-01 08:09:16,2025-10-01T15:09:16.968247
591,Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2025,1,2025,Kabupaten Seram Bagian Barat,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/322861/perda-kab-seram-bagian-barat-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/384666/PERDA%20NO.1%20TAHUN%202025.pdf,docs\bpk\2025\Kabupaten_Seram_Bagian_Barat\Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:16,2025-10-01T15:09:16.996313
592,Perubahan Nomenklatur Perumda Bank Perkreditan Rakyat Kabupaten Cirebon menjadi Perumda Bank Perekonomian Rakyat Kabupaten Cirebon dan PT. Bank Perkreditan Rakyat Cirebon Jabar (Perseroda) menjadi PT. Bank Perekonomian Rakyat Cirebon Jabar (Perseroda),1,2025,Kabupaten Cirebon,Kabupaten,,,,"Perlindungan Usaha, Perusahaan, Badan Usaha, Perdagangan",bpk,https://peraturan.bpk.go.id/Details/315238/perda-kab-cirebon-no-1-tahun-2025,https://peraturan.bpk.go.id/Download/376292/2025pd3209001.pdf,docs\bpk\2025\Kabupaten_Cirebon\Perubahan_Nomenklatur_Perumda_Bank_Perkreditan_Rakyat_Kabupaten_Cirebon_menjadi_Perumda_Bank_Perekon.pdf,,,,,2025-10-01 08:09:17,2025-10-01T15:09:17.024198
593,Pedoman Teknis Pelaksanaan Kegiatan Anggaran Pendapatan dan Belanja Daerah Kota Surakarta,135,2024,Kota Surakarta,Kota,,,,"APBD, Standar / Pedoman",bpk,https://peraturan.bpk.go.id/Details/317772/perda-kota-surakarta-no-135-tahun-2024,https://peraturan.bpk.go.id/Download/379176/Peraturan%20Walikota%20Surakarta%20Nomor%20135%20Tahun%202024_OCR.pdf,docs\bpk\2024\Kota_Surakarta\Pedoman_Teknis_Pelaksanaan_Kegiatan_Anggaran_Pendapatan_dan_Belanja_Daerah_Kota_Surakarta.pdf,,,,,2025-10-01 08:09:21,2025-10-01T15:09:21.969462
594,Pedoman Tata Naskah Dinas Di Lingkungan Pemerintah Kota Surakarta,134,2024,Kota Surakarta,Kota,,,,Pedoman Penulisan / Tata Naskah Dinas,bpk,https://peraturan.bpk.go.id/Details/317773/perda-kota-surakarta-no-134-tahun-2024,https://peraturan.bpk.go.id/Download/379177/Peraturan%20Walikota%20Surakarta%20Nomor%20134%20Tahun%202024_OCR.pdf,docs\bpk\2024\Kota_Surakarta\Pedoman_Tata_Naskah_Dinas_Di_Lingkungan_Pemerintah_Kota_Surakarta.pdf,,,,,2025-10-01 08:09:22,2025-10-01T15:09:22.193080
595,"Target Penerimaan Retribusi Jasa Usaha Atas Pelayanan Tempat Rekreasi, Pariwisata dan OlahRaga dan Retribusi Jasa Usaha Atas Pemanfaatan Aset Daerah Pada Dinas Pemuda, OlahRaga, kebudayaan dan Pariwisata Kota Depok Tahun anggaran 2024",88,2024,Kota Depok,Kota,,,,Pajak dan Retribusi Daerah,bpk,https://peraturan.bpk.go.id/Details/322097/perda-kota-depok-no-88-tahun-2024,https://peraturan.bpk.go.id/Download/383869/Perwal%20No%2088%20Kota%20Depok%202024.pdf,docs\bpk\2024\Kota_Depok\Target_Penerimaan_Retribusi_Jasa_Usaha_Atas_Pelayanan_Tempat_Rekreasi_Pariwisata_dan_OlahRaga_dan_R.pdf,,,,,2025-10-01 08:09:22,2025-10-01T15:09:22.327604
596,Penjabaran Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2025,83,2024,Kabupaten Cirebon,Kabupaten,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/315266/perda-kab-cirebon-no-83-tahun-2024,https://peraturan.bpk.go.id/Download/376322/2024pb3209083.pdf,docs\bpk\2024\Kabupaten_Cirebon\Penjabaran_Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:22,2025-10-01T15:09:22.354115
597,Petunjuk Pelaksanaan Peraturan Daerah Kabupaten Barito Kuala Nomor 5 Tahun 2023 tentang Pemberian Insentif dan/atau Kemudahan Berinvestasi,67,2024,Kabupaten Barito Kuala,Kabupaten,,,,"Honorarium, Gaji, Penghasilan, Uang Kehormatan, Tunjangan, Penghargaan, Hak Lainnya",bpk,https://peraturan.bpk.go.id/Details/318459/perda-kab-barito-kuala-no-67-tahun-2024,https://peraturan.bpk.go.id/Download/379934/Perbub%20Kab.%20Batola%20No%2067%20ttg%20Insentif%202024.pdf,docs\bpk\2024\Kabupaten_Barito_Kuala\Petunjuk_Pelaksanaan_Peraturan_Daerah_Kabupaten_Barito_Kuala_Nomor_5_Tahun_2023_tentang_Pemberian_In.pdf,,,,,2025-10-01 08:09:22,2025-10-01T15:09:22.376618
598,"Pembebasan Retribusi Perizinan
Tertentu atas Pelayanan Persetujuan Bangunan Gedung bagi
Masyarakat Berpenghasilan Rendah",65,2024,Kabupaten Bantul,Kabupaten,,,,"Honorarium, Gaji, Penghasilan, Uang Kehormatan, Tunjangan, Penghargaan, Hak Lainnya",bpk,https://peraturan.bpk.go.id/Details/312279/perda-kab-bantul-no-65-tahun-2024,https://peraturan.bpk.go.id/Download/373046/Perbup%20Bantul%20Nomor%2065%20Tahun%202024.pdf,docs\bpk\2024\Kabupaten_Bantul\Pembebasan_Retribusi_Perizinan_Tertentu_atas_Pelayanan_Persetujuan_Bangunan_Gedung_bagi_Masyarakat.pdf,,,,,2025-10-01 08:09:22,2025-10-01T15:09:22.403909
599,"Perubahan Rencana Strategis Perangkat Daerah
Kabupaten Bogor Tahun 2024-2026",55,2024,Kabupaten Bogor,Kabupaten,,,,"Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/326585/perda-kab-bogor-no-55-tahun-2024,https://peraturan.bpk.go.id/Download/388384/Perbup%20Bogor%20Nomor%2055%20Tahun%202024.pdf,docs\bpk\2024\Kabupaten_Bogor\Perubahan_Rencana_Strategis_Perangkat_Daerah_Kabupaten_Bogor_Tahun_2024_2026.pdf,,,,,2025-10-01 08:09:22,2025-10-01T15:09:22.421587
600,Perubahan Rencana Kerja Pemerintah Daerah Tahun 2024,44,2024,Kota Yogyakarta,Kota,,,,"Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/301463/perda-kota-yogyakarta-no-44-tahun-2024,https://peraturan.bpk.go.id/Download/361288/Perwal%20Kota%20Jogja%20Nomor%2044%20Tahun%202024.pdf,docs\bpk\2024\Kota_Yogyakarta\Perubahan_Rencana_Kerja_Pemerintah_Daerah_Tahun_2024.pdf,,,,,2025-10-01 08:09:22,2025-10-01T15:09:22.442608
601,Pedoman Pelaporan Kinerja Badan Usaha Milik Daerah,42,2024,Kabupaten Lombok Barat,Kabupaten,,,,BUMD / Badan Usaha Milik Daerah,bpk,https://peraturan.bpk.go.id/Details/317064/perda-kab-lombok-barat-no-42-tahun-2024,https://peraturan.bpk.go.id/Download/378387/Perbup%20Kabupaten%20Lombok%20Barat%20Nomor%2042%20Tahun%202024.pdf,docs\bpk\2024\Kabupaten_Lombok_Barat\Pedoman_Pelaporan_Kinerja_Badan_Usaha_Milik_Daerah.pdf,,,,,2025-10-01 08:09:22,2025-10-01T15:09:22.466745
602,"Perubahan atas Peraturan
Gubernur Nomor 32 Tahun 2024 tentang Penjabaran
Perubahan Anggaran Pendapatan dan Belanja Daerah
Provinsi Jawa Timur Tahun Anggaran 2024",41,2024,Provinsi Jawa Timur,Provinsi,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/321854/perda-prov-jawa-timur-no-41-tahun-2024,https://peraturan.bpk.go.id/Download/383614/Pergub%20Jawa%20Timur%20Nomor%2041%20Tahun%202024.pdf,docs\bpk\2024\Provinsi_Jawa_Timur\Perubahan_atas_Peraturan_Gubernur_Nomor_32_Tahun_2024_tentang_Penjabaran_Perubahan_Anggaran_Pendap.pdf,,,,,2025-10-01 08:09:22,2025-10-01T15:09:22.486936
603,Bangunan Gedung,13,2024,Kabupaten Banjarnegara,Kabupaten,,,,"Konstruksi, Sipil, Arsitek, Bangunan, dan Infrastruktur",bpk,https://peraturan.bpk.go.id/Details/314396/perda-kab-banjarnegara-no-13-tahun-2024,https://peraturan.bpk.go.id/Download/375347/13_BANGUNAN%20GEDUNG.pdf,docs\bpk\2024\Kabupaten_Banjarnegara\Bangunan_Gedung.pdf,,,,,2025-10-01 08:09:25,2025-10-01T15:09:25.648640
604,Pembangunan Dan Pengembangan Kepemudaan,13,2024,Kabupaten Sukoharjo,Kabupaten,,,,"Pemuda dan Olah Raga, Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/314523/perda-kab-sukoharjo-no-13-tahun-2024,https://peraturan.bpk.go.id/Download/375495/Perda%20Sukoharjo%20Nomor%2013%20Tahun%202024_signed_OCR.pdf,docs\bpk\2024\Kabupaten_Sukoharjo\Pembangunan_Dan_Pengembangan_Kepemudaan.pdf,,,,,2025-10-01 08:09:25,2025-10-01T15:09:25.703434
605,Rencana Pembangunan Jangka Panjang Daerah Tahun 2025-2045,13,2024,Provinsi Jawa Barat,Provinsi,,,,"Program, Rencana Pembangunan dan Rencana Kerja",bpk,https://peraturan.bpk.go.id/Details/315209/perda-prov-jawa-barat-no-13-tahun-2024,https://peraturan.bpk.go.id/Download/376264/2024pd00320013.pdf,docs\bpk\2024\Provinsi_Jawa_Barat\Rencana_Pembangunan_Jangka_Panjang_Daerah_Tahun_2025_2045.pdf,,,,,2025-10-01 08:09:25,2025-10-01T15:09:25.730604
606,Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2025,13,2024,Kota Bekasi,Kota,,,,APBD,bpk,https://peraturan.bpk.go.id/Details/316228/perda-kota-bekasi-no-13-tahun-2024,https://peraturan.bpk.go.id/Download/377457/Peraturan%20Daerah%20Kota%20Bekasi%20Nomor%2013%20Tahun%202024.pdf,docs\bpk\2024\Kota_Bekasi\Anggaran_Pendapatan_dan_Belanja_Daerah_Tahun_Anggaran_2025.pdf,,,,,2025-10-01 08:09:25,2025-10-01T15:09:25.759643
